material,2.466
positioning,0.3
threat,0.12
move #, depth, move, time, visited, pruned, DP hits
1,1,g1f3,0.0074307918548583984,21,0,0
1,2,g1f3,0.02279496192932129,79,0,0
1,3,g1f3,0.23114776611328125,767,0,159
1,4,g1f3,0.9591670036315918,3540,0,703
3,1,b1c3,0.007792949676513672,23,0,7
3,2,b1c3,0.026753902435302734,127,0,89
3,3,b1c3,0.4635488986968994,1416,0,226
3,4,b1c3,3.92969012260437,12740,0,2751
5,1,c3d5,0.008418083190917969,25,0,7
5,2,f3e5,0.029783010482788086,111,0,31
5,3,f3e5,0.44986915588378906,1396,0,192
5,4,f3e5,5.4908740520477295,17458,0,4173
7,1,c3d5,0.01544189453125,30,0,9
7,2,e5d3,0.11913418769836426,281,0,103
7,3,e5f3,1.1319990158081055,3111,0,350
7,4,e5c6,4.068691968917847,12980,0,2666
9,1,c6d8,0.011086702346801758,30,0,2
9,2,c6d8,0.019001007080078125,84,0,28
9,3,c6d8,0.3092987537384033,987,0,198
9,4,c6d8,0.9486749172210693,3519,0,392
11,1,d8e6,0.009570121765136719,26,0,1
11,2,d8f7,0.03178906440734863,116,0,28
11,3,d8f7,0.4928910732269287,1569,0,190
11,4,d8f7,1.4371182918548584,5149,0,541
13,1,f7e5,0.00908803939819336,28,0,7
13,2,f7e5,0.026639938354492188,140,0,112
13,3,f7h8,0.3968539237976074,1261,0,147
13,4,f7h8,2.102947950363159,7036,0,1209
15,1,h8g6,0.008234977722167969,23,0,2
15,2,h8g6,0.027891874313354492,132,0,109
15,3,h8g6,0.45943188667297363,1459,0,126
15,4,h8g6,4.161881685256958,14495,0,2368
16,1,d5d4,0.005015134811401367,5,29,0
16,2,d5d4,0.018455028533935547,43,44,0
16,3,d5d4,0.20212602615356445,174,1199,9
16,4,d5d4,0.7845063209533691,1818,1831,234
17,1,g6e5,0.008312225341796875,26,0,3
17,2,g6e5,0.16137290000915527,529,0,77
17,3,g6e5,1.2343568801879883,4068,0,304
17,4,c3b5,18.00124502182007,63156,0,16968
18,1,h7g6,0.004080057144165039,7,27,6
18,2,h7g6,0.012305974960327148,29,47,22
18,3,e7e6,0.1927950382232666,210,1047,2
18,4,h7g6,0.47620701789855957,1029,1262,30
19,1,b5d4,0.0076558589935302734,23,0,0
19,2,b5c7,0.03261613845825195,127,0,37
19,3,b5c7,0.3290867805480957,1123,0,108
19,4,h1g1,2.6409080028533936,9518,0,1579
20,1,d4d3,0.003256082534790039,4,30,3
20,2,d4d3,0.014699935913085938,40,40,17
20,3,a7a6,0.0836176872253418,69,547,0
20,4,d4d3,0.31477880477905273,689,933,66
21,1,b5d4,0.0077250003814697266,24,0,0
21,2,b5c7,0.03292107582092285,117,0,4
21,3,b5c7,0.16797113418579102,596,0,132
21,4,b5c7,2.2290520668029785,7958,0,989
22,1,e8d8,0.000982046127319336,5,0,4
22,2,e8f8,0.006736040115356445,25,9,20
22,3,e8f8,0.06057286262512207,53,174,0
22,4,e8f8,0.180161714553833,430,310,71
23,1,c7d5,0.004558086395263672,24,0,23
