material,1.0
positioning,1.0
threat,1.0
move #, depth, move, time, visited, pruned, DP hits
1,1,g1f3,0.00922703742980957,21,0,0
1,2,g1f3,0.03319811820983887,76,3,0
1,3,g1h3,0.39932703971862793,822,133,161
1,4,g1h3,1.4481098651885986,3648,289,853
2,1,g8f6,0.007132053375244141,21,0,0
2,2,g8f6,0.024248123168945312,79,0,0
2,3,g8f6,0.17752623558044434,578,0,107
2,4,g8f6,0.49200916290283203,1908,0,351
3,1,b1c3,0.007390022277832031,19,2,6
3,2,b1c3,0.0332798957824707,95,6,63
3,3,b1c3,0.4003262519836426,772,115,120
3,4,b1c3,1.8775501251220703,4678,427,905
4,1,b8c6,0.007903099060058594,23,0,2
4,2,b8c6,0.02309894561767578,87,0,25
4,3,b8c6,0.24237489700317383,795,0,123
4,4,b8c6,0.6343653202056885,2432,0,452
5,1,h3f4,0.008363962173461914,20,3,4
5,2,h3f4,0.032064199447631836,80,7,46
5,3,h3g5,0.33088207244873047,594,197,67
5,4,h3f4,1.5907700061798096,3646,501,408
6,1,f6e4,0.007821798324584961,25,0,6
6,2,c6d4,0.0396881103515625,135,0,30
6,3,c6d4,0.40992307662963867,1298,0,125
6,4,c6d4,1.7380790710449219,6137,0,995
7,1,c3d5,0.009212255477905273,20,6,4
7,2,f4d3,0.03908181190490723,96,18,60
7,3,f4d3,0.6080880165100098,961,445,74
7,4,f4d3,1.9440038204193115,4341,1018,572
8,1,f6e4,0.010002374649047852,30,0,5
8,2,h8g8,0.0208892822265625,91,0,32
8,3,h8g8,0.32855916023254395,1024,0,149
8,4,f6e4,0.8989450931549072,3448,0,551
9,1,c3e4,0.009582042694091797,22,1,2
9,2,c3e4,0.05565190315246582,115,25,4
9,3,c3e4,0.559124231338501,969,426,111
9,4,c3e4,2.9876859188079834,6798,1867,907
10,1,h8g8,0.00981283187866211,27,0,0
10,2,h8g8,0.014653205871582031,78,0,51
10,3,e7e6,0.0783689022064209,284,0,0
10,4,d4f3,0.4001641273498535,1394,0,124
11,1,g2f3,0.0010900497436523438,3,0,0
11,2,g2f3,0.011157989501953125,30,4,0
11,3,g2f3,0.16895318031311035,336,54,0
11,4,g2f3,0.8549938201904297,2187,279,213
12,1,h8g8,0.0038230419158935547,19,0,18
12,2,h8g8,0.011381149291992188,61,0,42
12,3,e7e6,0.05631899833679199,212,0,0
12,4,h8g8,0.4435739517211914,1559,0,126
13,1,f1g2,0.006760835647583008,25,0,24
13,2,f1g2,0.03178286552429199,109,6,84
13,3,f1h3,0.7762823104858398,1712,254,258
13,4,f1h3,3.0376038551330566,7567,696,1443
14,1,g8h8,0.006207942962646484,19,0,1
14,2,d7d5,0.05130505561828613,157,0,29
14,3,e7e6,0.0663762092590332,261,0,0
14,4,d7d6,1.3994319438934326,4517,0,635
15,1,h3e6,0.004264116287231445,8,23,4
15,2,h3g2,0.018886804580688477,67,27,59
15,3,h3c8,0.21032094955444336,335,156,16
15,4,h3c8,0.44725704193115234,972,243,46
16,1,d8d7,0.0069789886474609375,21,0,0
16,2,a8c8,0.03109455108642578,124,0,56
16,3,a8c8,0.11130285263061523,411,0,9
16,4,a8c8,1.0667359828948975,3560,0,416
17,1,d3e5,0.009727239608764648,26,0,7
17,2,d3f4,0.057945966720581055,176,5,74
17,3,d3f4,0.9052379131317139,1827,441,152
17,4,h1g1,4.5486838817596436,11848,1129,1902
18,1,d8d7,0.006742000579833984,21,0,1
18,2,d8d7,0.0314788818359375,152,0,115
18,3,d8d7,0.11644816398620605,451,0,18
18,4,d6d5,1.2919201850891113,4451,0,693
19,1,e4d6,0.003298044204711914,7,24,6
19,2,e4c5,0.016156911849975586,49,27,23
19,3,e4c3,0.2181229591369629,369,177,8
19,4,e4c3,1.1581768989562988,2865,442,284
20,1,d8d6,0.007027149200439453,22,0,0
20,2,d8d6,0.03147172927856445,173,0,151
20,3,d8d6,0.380878210067749,1350,0,171
20,4,d5d4,2.3102102279663086,8390,0,1770
21,1,c3d5,0.0035219192504882812,6,23,2
21,2,c3e4,0.021465063095092773,63,30,23
21,3,c3e4,0.21161580085754395,372,143,8
21,4,c3e4,1.0239019393920898,2628,538,278
22,1,d8d5,0.006567239761352539,22,0,4
22,2,d8d5,0.05423116683959961,215,0,105
22,3,d8d5,0.1574258804321289,606,0,23
22,4,d8d5,1.9186620712280273,6751,0,1462
23,1,g1g2,0.00780797004699707,27,4,26
23,2,g1g2,0.07393598556518555,226,34,155
23,3,g1g2,1.2180938720703125,2221,764,253
23,4,g1g2,6.764575958251953,16640,3323,4800
24,1,d5e4,0.01240396499633789,37,0,2
24,2,d5g5,0.08848309516906738,299,0,43
24,3,d5g5,0.46709704399108887,1764,0,319
24,4,c8d8,2.637763261795044,9267,0,1387
25,1,d3f4,0.00849604606628418,25,4,13
25,2,d3c5,0.06414103507995605,177,36,97
25,3,d3c5,0.7028241157531738,1346,244,168
25,4,e4c5,6.199913024902344,15491,3414,6307
26,1,d8d7,0.010223150253295898,34,0,5
26,2,d8d7,0.045838117599487305,181,0,62
26,3,d5c5,0.7594108581542969,2696,0,543
26,4,d5c5,6.05609393119812,22305,0,4859
27,1,d3c5,0.008692026138305664,20,4,0
27,2,d3c5,0.03619098663330078,57,6,0
27,3,e1f1,0.862962007522583,1382,494,154
27,4,d3f4,2.112372875213623,4767,752,924
28,1,d8d7,0.011855125427246094,38,0,1
28,2,c5g5,0.07381701469421387,257,0,35
28,3,c5g5,1.067652702331543,3960,0,994
28,4,c5e5,4.079072713851929,16640,0,4391
29,1,f4d5,0.00957798957824707,23,3,3
29,2,f4d3,0.04769396781921387,119,18,82
29,3,f4d3,0.8069500923156738,1391,213,175
29,4,f4d3,3.764345169067383,9459,1629,2477
30,1,d8d7,0.011546850204467773,38,0,8
30,2,e5g5,0.04937481880187988,211,0,110
30,3,e5g5,0.7607479095458984,2639,0,533
30,4,e5b5,2.6156110763549805,10140,0,1461
31,1,d3e5,0.009320974349975586,20,4,4
31,2,d3f4,0.053991079330444336,159,27,121
31,3,e1f1,0.9484012126922607,1450,465,217
31,4,d3f4,2.3856089115142822,5253,900,1072
32,1,d8d7,0.020852088928222656,41,0,17
32,2,b5g5,0.08504104614257812,280,0,140
32,3,b5g5,1.2931268215179443,4372,0,1108
32,4,d8d7,4.983033895492554,19705,0,4652
33,1,f4d3,0.008016109466552734,18,8,3
33,2,f4d3,0.050080060958862305,120,21,36
33,3,f4d3,0.3310708999633789,560,165,63
33,4,f4d3,1.7049980163574219,4222,910,1013
34,1,b5d3,0.0086669921875,35,0,18
34,2,b5g5,0.0434720516204834,194,0,109
34,3,b5g5,0.7450809478759766,2746,0,679
34,4,g8h8,2.0665979385375977,8532,0,1451
35,1,d3e5,0.005743980407714844,20,4,19
35,2,d3f4,0.04482388496398926,143,25,123
35,3,e1f1,0.7902371883392334,1340,407,194
35,4,d3f4,1.8149700164794922,4489,879,1017
36,1,b5c4,0.00683283805847168,37,0,36
36,2,b5g5,0.058869123458862305,266,0,161
36,3,b5g5,0.9671201705932617,3461,0,793
36,4,b5e5,3.5354480743408203,13495,0,3164
37,1,f4d5,0.00891876220703125,23,3,3
37,2,f4d3,0.043374061584472656,106,18,69
37,3,f4d3,0.6713190078735352,1273,205,143
37,4,f4d3,3.1817381381988525,7826,1327,2062
38,1,e5g3,0.009469985961914062,35,0,12
38,2,e5g5,0.04992508888244629,211,0,95
38,3,e5g5,0.6918599605560303,2520,0,658
38,4,e5b5,2.2971060276031494,8857,0,1448
39,1,d3e5,0.009382963180541992,20,4,4
39,2,d3f4,0.04741621017456055,143,25,107
39,3,e1f1,0.8115630149841309,1340,407,194
39,4,d3f4,1.8498191833496094,4489,879,1017
40,1,b5c4,0.006803989410400391,37,0,36
40,2,b5g5,0.06469607353210449,266,0,121
40,3,b5g5,0.9485578536987305,3461,0,793
40,4,b5e5,3.242966890335083,13495,0,3164
41,1,f4d5,0.00893092155456543,23,3,3
41,2,f4d3,0.04266190528869629,106,18,69
41,3,f4d3,0.6757640838623047,1273,205,143
41,4,f4d3,3.0811691284179688,7826,1327,2062
42,1,e5g3,0.009467840194702148,35,0,12
42,2,e5g5,0.05135297775268555,211,0,95
42,3,e5g5,0.676616907119751,2520,0,658
42,4,e5b5,2.3052220344543457,8857,0,1448
43,1,d3e5,0.008713006973266602,20,4,4
43,2,d3f4,0.051396846771240234,143,25,107
43,3,e1f1,0.8428642749786377,1340,407,194
43,4,d3f4,1.8789477348327637,4489,879,1017
44,1,b5c4,0.007252931594848633,37,0,36
44,2,b5g5,0.06728315353393555,266,0,121
44,3,b5g5,1.0268621444702148,3461,0,793
44,4,b5e5,3.736660957336426,13495,0,3164
45,1,f4d5,0.009868144989013672,23,3,3
45,2,f4d3,0.048226118087768555,106,18,69
45,3,f4d3,0.7554051876068115,1273,205,143
45,4,f4d3,3.3208158016204834,7826,1327,2062
46,1,e5g3,0.009707927703857422,35,0,12
46,2,e5g5,0.05284571647644043,211,0,95
46,3,e5g5,0.6843528747558594,2520,0,658
46,4,e5b5,2.2839608192443848,8857,0,1448
47,1,d3e5,0.00799703598022461,20,4,4
47,2,d3f4,0.04609274864196777,143,25,107
47,3,e1f1,0.8135440349578857,1340,407,194
47,4,e1f1,3.2950918674468994,8525,1725,2083
48,1,b5d3,0.011343240737915039,35,0,1
48,2,b5g5,0.06024813652038574,237,0,82
48,3,b5g5,0.8022990226745605,2940,0,748
48,4,h8g8,2.1073548793792725,8678,0,1449
49,1,d3e5,0.0063130855560302734,23,4,22
49,2,d3f4,0.05938911437988281,181,23,127
49,3,f1g1,0.9958248138427734,1661,499,250
49,4,d3f4,2.0310792922973633,5007,861,1205
50,1,b5c4,0.006743669509887695,37,0,36
50,2,b5g5,0.05646991729736328,253,0,133
50,3,b5g5,0.9773709774017334,3602,0,843
50,4,b5e5,3.587239980697632,14581,0,3200
51,1,f4d5,0.009636163711547852,25,3,3
51,2,f4d3,0.04530692100524902,109,19,70
51,3,f4d3,0.8213479518890381,1550,261,176
51,4,f4d3,3.567495107650757,8571,1457,1974
52,1,e5g3,0.00862884521484375,35,0,18
52,2,e5g5,0.04168987274169922,197,0,125
52,3,e5g5,0.7276029586791992,2715,0,715
52,4,e5b5,2.6158220767974854,9735,0,1631
53,1,d3e5,0.008957147598266602,23,4,6
53,2,d3f4,0.058236122131347656,181,23,137
53,3,f1g1,1.070953130722046,1661,499,250
53,4,d3f4,2.1377370357513428,5007,861,1205
54,1,b5c4,0.00701904296875,37,0,36
54,2,b5g5,0.05731606483459473,253,0,145
54,3,b5g5,1.0058050155639648,3602,0,843
54,4,b5e5,3.6806442737579346,14581,0,3200
55,1,f4d5,0.011305093765258789,25,3,3
55,2,f4d3,0.04509425163269043,109,19,70
55,3,f4d3,0.8377788066864014,1550,261,176
55,4,f4d3,3.4863600730895996,8571,1457,1974
56,1,e5g3,0.008580207824707031,35,0,18
56,2,e5g5,0.03983712196350098,197,0,125
56,3,e5g5,0.7297182083129883,2715,0,715
56,4,e5b5,2.5013070106506348,9735,0,1631
57,1,d3e5,0.008764266967773438,23,4,6
57,2,d3f4,0.05733609199523926,181,23,137
57,3,f1g1,1.0057568550109863,1661,499,250
57,4,d3f4,2.032230854034424,5007,861,1205
58,1,b5c4,0.006897926330566406,37,0,36
58,2,b5g5,0.05614900588989258,253,0,145
58,3,b5g5,0.9761209487915039,3602,0,843
58,4,b5e5,3.585742712020874,14581,0,3200
59,1,f4d5,0.01039266586303711,25,3,3
59,2,f4d3,0.04642820358276367,109,19,70
59,3,f4d3,0.8375191688537598,1550,261,176
59,4,f4d3,3.4788479804992676,8571,1457,1974
60,1,e5g3,0.008706808090209961,35,0,18
60,2,e5g5,0.03984785079956055,197,0,125
