material,2.466
positioning,0.974
threat,3.998
move #, depth, move, time, visited, pruned, DP hits
21,2,g5e7,0.13605093955993652,460,0,107
21,3,g5h5,2.546288013458252,8157,0,1159
21,4,g5f4,15.369679927825928,52994,0,11411
22,1,d5d4,0.009190082550048828,24,7,19
22,2,c6b5,0.06811022758483887,154,96,89
22,3,d8c8,0.9830548763275146,1455,473,81
22,4,d8c8,4.415616750717163,8408,4625,1452
23,1,c3d5,0.009478092193603516,47,0,46
23,2,f4f7,0.15376877784729004,569,0,256
23,3,f4g5,3.2366678714752197,10207,0,1395
23,4,h1g1,25.161179780960083,87117,0,19768
24,1,c8c7,0.011145830154418945,24,6,1
24,2,c8c7,0.0606081485748291,116,85,38
24,3,c6a4,0.9541821479797363,1468,515,61
24,4,h8g8,3.791095018386841,7181,4936,926
25,1,f4f7,0.008949995040893555,46,0,45
25,2,f4f7,0.11239218711853027,555,0,461
25,3,f4g5,2.807375907897949,9153,0,1243
25,4,g1h1,23.716787099838257,83736,0,19844
26,1,c8c7,0.011433124542236328,25,5,3
26,2,c8c7,0.0616002082824707,118,87,43
26,3,c6a4,0.9652230739593506,1501,517,97
26,4,g8h8,3.473318099975586,6592,4522,1026
27,1,c3d5,0.009124755859375,46,0,45
27,2,f4f7,0.11287307739257812,555,0,461
27,3,f4g5,3.0138702392578125,9823,0,1357
27,4,h1g1,23.327853679656982,82115,0,19372
28,1,c8c7,0.011027097702026367,24,6,3
28,2,c8c7,0.05982398986816406,116,85,45
28,3,c6a4,0.9585099220275879,1468,515,89
28,4,h8g8,3.7417759895324707,7181,4936,1053
29,1,f4f7,0.009041070938110352,46,0,45
29,2,f4f7,0.11193609237670898,555,0,461
29,3,f4g5,2.799207925796509,9153,0,1243
29,4,g1h1,23.76208519935608,83736,0,19844
30,1,c8c7,0.011181116104125977,25,5,3
30,2,c8c7,0.062005043029785156,118,87,43
30,3,c6a4,0.955834150314331,1501,517,97
30,4,g8h8,3.4607977867126465,6592,4522,1026
31,1,c3d5,0.009051322937011719,46,0,45
31,2,f4f7,0.1124269962310791,555,0,461
31,3,f4g5,3.03151273727417,9823,0,1357
31,4,h1g1,23.297502279281616,82115,0,19372
32,1,c8c7,0.010828018188476562,24,6,3
32,2,c8c7,0.05956411361694336,116,85,45
32,3,c6a4,0.9394798278808594,1468,515,89
32,4,h8g8,3.730365037918091,7181,4936,1053
33,1,f4f7,0.00899815559387207,46,0,45
33,2,f4f7,0.11263322830200195,555,0,461
33,3,f4g5,2.808202028274536,9153,0,1243
33,4,g1h1,23.770843982696533,83736,0,19844
34,1,c8c7,0.011132001876831055,25,5,3
34,2,c8c7,0.06129097938537598,118,87,43
34,3,c6a4,0.9531710147857666,1501,517,97
34,4,g8h8,3.399627923965454,6592,4522,1026
35,1,c3d5,0.008838891983032227,46,0,45
35,2,f4f7,0.11270499229431152,555,0,461
35,3,f4g5,3.0781219005584717,9823,0,1357
35,4,h1g1,23.28334093093872,82115,0,19372
36,1,c8c7,0.010889053344726562,24,6,3
36,2,c8c7,0.05964207649230957,116,85,45
36,3,c6a4,0.9416520595550537,1468,515,89
36,4,h8g8,3.7500810623168945,7181,4936,1053
37,1,f4f7,0.009057998657226562,46,0,45
37,2,f4f7,0.11354589462280273,555,0,461
37,3,f4g5,2.8291609287261963,9153,0,1243
37,4,g1h1,24.277055263519287,84501,0,19534
38,1,c8c7,0.011581897735595703,25,5,3
38,2,c8c7,0.06135821342468262,118,87,43
38,3,c6a4,0.9541382789611816,1502,517,96
38,4,g8h8,3.731261968612671,7225,4686,930
39,1,c3d5,0.009538888931274414,46,0,45
39,2,f4f7,0.11181807518005371,543,0,451
39,3,f4g5,2.712049961090088,8815,0,1186
39,4,h1f1,21.60896897315979,74467,0,16852
40,1,c8c7,0.010851860046386719,24,6,3
40,2,c8c7,0.08463382720947266,212,110,145
40,3,c6a4,1.1975150108337402,1608,568,104
40,4,c8a8,5.396919012069702,11438,6226,2600
41,1,c3d5,0.012716054916381836,45,0,22
41,2,f4f7,0.16799497604370117,530,0,202
41,3,f4g5,2.852334976196289,9215,0,1298
41,4,f1g1,20.276878118515015,71383,0,17439
42,1,d5d4,0.011422872543334961,24,6,2
42,2,c6b5,0.06982684135437012,122,86,36
42,3,a8c8,0.9123392105102539,1286,400,88
42,4,h8g8,3.605102062225342,6545,4610,995
43,1,f4f7,0.00917196273803711,46,0,45
43,2,f4f7,0.1244211196899414,553,0,459
43,3,f4g5,2.9882466793060303,9141,0,1265
43,4,g1h1,23.996174812316895,82126,0,20003
44,1,d5d4,0.012475013732910156,25,5,3
44,2,c6b5,0.07005119323730469,124,88,41
44,3,a8c8,0.9444108009338379,1318,402,96
44,4,g8h8,3.2531628608703613,6038,4321,930
45,1,c3d5,0.009176969528198242,46,0,45
45,2,f4f7,0.11879873275756836,553,0,459
45,3,f4g5,3.071320056915283,9810,0,1373
45,4,h1g1,23.076576948165894,79586,0,19019
46,1,d5d4,0.011516094207763672,24,6,3
46,2,c6b5,0.06526994705200195,122,86,41
46,3,a8c8,0.9715039730072021,1286,400,88
46,4,h8g8,3.732802152633667,6545,4610,995
47,1,f4f7,0.009071111679077148,46,0,45
47,2,f4f7,0.12161397933959961,553,0,459
47,3,f4g5,2.9941530227661133,9141,0,1265
47,4,g1h1,24.609349250793457,82126,0,20003
48,1,d5d4,0.012619972229003906,25,5,3
48,2,c6b5,0.06463384628295898,124,88,41
48,3,a8c8,0.9506869316101074,1318,402,96
48,4,g8h8,3.2747888565063477,6038,4321,930
49,1,c3d5,0.00899505615234375,46,0,45
49,2,f4f7,0.11899995803833008,553,0,459
49,3,f4g5,3.086549997329712,9810,0,1373
49,4,h1g1,23.400268077850342,79586,0,19019
50,1,d5d4,0.01158905029296875,24,6,3
50,2,c6b5,0.0702369213104248,122,86,41
50,3,a8c8,0.9477159976959229,1286,400,88
50,4,h8g8,3.8616409301757812,6545,4610,995
51,1,f4f7,0.009217977523803711,46,0,45
51,2,f4f7,0.1202230453491211,553,0,459
51,3,f4g5,2.979112148284912,9141,0,1265
51,4,g1h1,24.2845561504364,82126,0,20003
52,1,d5d4,0.011884927749633789,25,5,3
52,2,c6b5,0.07404327392578125,124,88,41
52,3,a8c8,0.945155143737793,1318,402,96
52,4,g8h8,3.3000168800354004,6038,4321,930
53,1,c3d5,0.009133100509643555,46,0,45
53,2,f4f7,0.1240839958190918,553,0,459
53,3,f4g5,3.2079360485076904,9810,0,1373
53,4,h1g1,23.29651689529419,79586,0,19019
54,1,d5d4,0.011800765991210938,24,6,3
54,2,c6b5,0.06532907485961914,122,86,41
54,3,a8c8,0.9259040355682373,1286,400,88
54,4,h8g8,3.4772720336914062,6824,4145,830
55,1,f4f7,0.009001970291137695,46,0,45
55,2,f4f7,0.12031173706054688,553,0,459
55,3,f4g5,2.6116740703582764,8411,0,1154
55,4,g1h1,23.801368951797485,82252,0,19410
56,1,d5d4,0.01218414306640625,25,5,3
56,2,c6b5,0.08892703056335449,225,113,144
56,3,a8c8,1.070235252380371,1393,411,99
56,4,c6a4,8.769650936126709,19110,9321,4192
57,1,f4f7,0.01552724838256836,45,0,0
57,2,f4f7,0.14236903190612793,663,0,549
57,3,c3a4,4.102008819580078,12317,0,1622
57,4,c3a4,42.08191394805908,142613,0,49598
58,1,g8h8,0.008227109909057617,24,7,23
58,2,g8h8,0.05371284484863281,91,98,30
58,3,a8c8,0.9827618598937988,1660,499,166
58,4,a8c8,3.6916890144348145,7085,5602,1205
59,1,a4c5,0.009366035461425781,42,0,41
59,2,a4c5,0.13537979125976562,540,0,399
59,3,a4c3,4.054104804992676,12693,0,2338
59,4,a4c3,29.459508180618286,97991,0,31859
60,1,c8c7,0.012627363204956055,24,8,6
60,2,c8c7,0.0679926872253418,129,111,44
60,3,c8c7,0.85418701171875,1183,414,127
60,4,c8c5,4.7939019203186035,9215,6095,1663
61,1,f4f7,0.015818119049072266,46,0,11
61,2,f4f7,0.16926002502441406,556,0,250
61,3,f4g5,3.063560962677002,9121,0,1208
61,4,f4g5,17.47853112220764,58295,0,15652
62,1,c5c7,0.01125788688659668,22,9,2
62,2,c5c7,0.06850624084472656,200,147,166
62,3,c5c7,1.0418617725372314,1591,694,185
62,4,g8h8,3.1019558906555176,6123,3847,950
63,1,g5e7,0.009198904037475586,46,0,45
63,2,g5e7,0.08160161972045898,422,0,376
63,3,g5h5,2.545557975769043,7788,0,1146
63,4,g5f4,11.591500759124756,38751,0,9080
64,1,c5c7,0.011214971542358398,24,8,11
64,2,c5c7,0.05858039855957031,123,101,86
64,3,c5c7,0.8028469085693359,1211,464,105
64,4,h8g8,3.1532390117645264,5574,3843,691
65,1,f4f7,0.008971691131591797,46,0,45
65,2,f4f7,0.12594199180603027,556,0,464
65,3,f4g5,3.0506908893585205,9121,0,1208
65,4,f4g5,17.029563188552856,58295,0,15652
66,1,c5c7,0.007905006408691406,22,9,21
66,2,c5c7,0.07416081428527832,200,147,168
66,3,c5c7,1.0209980010986328,1591,694,185
66,4,g8h8,3.0641398429870605,6123,3847,950
67,1,g5e7,0.008840084075927734,46,0,45
67,2,g5e7,0.08553886413574219,422,0,376
67,3,g5h5,2.541393756866455,7788,0,1146
67,4,g5f4,11.525831937789917,38751,0,9080
68,1,c5c7,0.01116490364074707,24,8,11
68,2,c5c7,0.0626220703125,123,101,86
68,3,c5c7,0.8186860084533691,1211,464,105
68,4,h8g8,3.130600929260254,5574,3843,691
69,1,f4f7,0.00922393798828125,46,0,45
69,2,f4f7,0.12052297592163086,556,0,464
69,3,f4g5,3.0426979064941406,9121,0,1208
69,4,f4g5,17.278151988983154,58295,0,15652
70,1,c5c7,0.008276939392089844,22,9,21
70,2,c5c7,0.07331681251525879,200,147,168
70,3,c5c7,1.0048210620880127,1591,694,185
70,4,g8h8,3.062065839767456,6123,3847,950
71,1,g5e7,0.009212970733642578,46,0,45
71,2,g5e7,0.08668279647827148,422,0,376
71,3,g5h5,2.5253329277038574,7788,0,1146
71,4,g5f4,11.349632978439331,38751,0,9080
72,1,c5c7,0.011842012405395508,24,8,11
72,2,c5c7,0.0614628791809082,123,101,86
72,3,c5c7,0.8011519908905029,1211,464,105
72,4,h8g8,3.067101001739502,5574,3843,691
73,1,f4f7,0.009160041809082031,46,0,45
73,2,f4f7,0.11949801445007324,556,0,464
73,3,f4g5,3.0165281295776367,9121,0,1208
73,4,f4g5,17.192530870437622,58538,0,15411
74,1,c5c7,0.008202791213989258,22,9,21
74,2,c5c7,0.07056999206542969,200,147,168
74,3,c5c7,1.0120410919189453,1591,694,183
74,4,g8h8,3.2643871307373047,6508,3923,1082
75,1,g5e7,0.00923299789428711,46,0,45
75,2,g5e7,0.08531594276428223,410,0,363
75,3,g5h5,2.22153902053833,6655,0,896
75,4,h1g1,12.358121156692505,40850,0,9303
76,1,c5c7,0.008383035659790039,23,8,22
76,2,c5c7,0.08250904083251953,204,153,142
76,3,c5c7,1.1317970752716064,1656,710,196
76,4,e8d8,5.318980932235718,10783,7987,2138
77,1,g5e7,0.0154571533203125,46,0,4
77,2,g5e7,0.1439521312713623,465,0,128
77,3,g5h5,2.7415759563446045,8404,0,1184
77,4,g5f4,12.517778873443604,42510,0,11551
78,1,c5c7,0.01229715347290039,26,8,13
78,2,d8e8,0.06552410125732422,120,44,73
78,3,d8e8,0.5569179058074951,691,196,38
78,4,d8e8,2.2720179557800293,4485,2022,797
79,1,c3d5,0.009292125701904297,46,0,45
79,2,f4f7,0.15956401824951172,560,0,254
79,3,f4g5,3.0898549556732178,9159,0,1236
79,4,f4g5,15.661351919174194,52627,0,13834
80,1,c5c7,0.008189916610717773,23,8,22
80,2,c5c7,0.07381868362426758,204,153,154
80,3,c5c7,1.1062090396881104,1656,710,196
80,4,e8d8,5.240740060806274,10783,7987,2138
81,1,g5e7,0.012609004974365234,46,0,23
81,2,g5e7,0.12641096115112305,465,0,231
81,3,g5h5,2.7383980751037598,8404,0,1184
81,4,g5f4,12.467673301696777,42510,0,11551
82,1,c5c7,0.011339902877807617,26,8,13
82,2,d8e8,0.06191205978393555,120,44,73
82,3,d8e8,0.5528361797332764,691,196,38
82,4,d8e8,2.2107369899749756,4485,2022,797
83,1,c3d5,0.009076356887817383,46,0,45
83,2,f4f7,0.15722203254699707,560,0,254
83,3,f4g5,2.9736130237579346,9159,0,1236
83,4,f4g5,15.364206075668335,52627,0,13834
84,1,c5c7,0.008292913436889648,23,8,22
84,2,c5c7,0.08218026161193848,204,153,154
84,3,c5c7,1.1364190578460693,1656,710,196
84,4,e8d8,5.323217153549194,10783,7987,2138
85,1,g5e7,0.01293492317199707,46,0,23
85,2,g5e7,0.12581181526184082,465,0,231
85,3,g5h5,2.8581137657165527,8404,0,1184
85,4,g5f4,12.481608390808105,42510,0,11551
86,1,c5c7,0.01224207878112793,26,8,13
86,2,d8e8,0.06738924980163574,120,44,73
86,3,d8e8,0.5779621601104736,691,196,38
86,4,d8e8,2.315610885620117,4485,2022,797
87,1,c3d5,0.009135246276855469,46,0,45
87,2,f4f7,0.16764497756958008,560,0,254
87,3,f4g5,3.1082160472869873,9159,0,1236
87,4,f4g5,15.621941089630127,52627,0,13834
88,1,c5c7,0.008642911911010742,23,8,22
88,2,c5c7,0.08104109764099121,204,153,154
88,3,c5c7,1.1527321338653564,1656,710,196
88,4,c5a5,4.987660884857178,9963,6226,1732
89,1,g5f6,0.015619754791259766,46,0,2
89,2,g5e7,0.08791399002075195,421,0,362
89,3,g5f6,3.0845260620117188,9493,0,1361
89,4,c3a4,25.187530040740967,84205,0,24530
90,1,e6f6,0.013759136199951172,21,9,0
90,2,a5a4,0.07041811943054199,143,155,33
90,3,a5a4,0.993488073348999,1381,668,157
90,4,a5b5,4.4115777015686035,8641,7221,1261
91,1,a4c5,0.014358043670654297,42,0,1
91,2,a4c5,0.10456109046936035,362,0,206
91,3,a4c5,3.1136388778686523,9100,0,1447
91,4,a4c5,22.863435983657837,81567,0,32860
92,1,e6e5,0.012963056564331055,29,3,0
92,2,b5c5,0.10634875297546387,198,185,6
92,3,e6b6,1.7787551879882812,3009,774,469
92,4,b5c5,6.756270885467529,13621,7608,2269
93,1,g5e7,0.007757663726806641,40,0,39
93,2,g5e7,0.12649297714233398,375,0,36
93,3,g1h1,1.6356070041656494,5256,0,833
93,4,g5f4,8.974599838256836,30908,0,7673
94,1,c5c7,0.01017308235168457,24,9,12
94,2,c5c7,0.052494049072265625,114,99,76
94,3,c5c7,0.7501661777496338,1239,617,97
94,4,c5b5,3.891011953353882,7748,5552,1149
95,1,f4f6,0.012434005737304688,40,0,16
95,2,f4f7,0.12133979797363281,531,0,398
95,3,f4d4,2.5481138229370117,8174,0,1003
95,4,f4d4,26.131771087646484,87175,0,28276
96,1,e6f5,0.011841058731079102,24,8,0
96,2,b5b6,0.08726620674133301,205,137,87
96,3,b5b6,0.9068090915679932,1350,895,189
96,4,e6b6,4.7643959522247314,10487,6421,2288
97,1,d4b6,0.012389183044433594,38,0,10
97,2,d4b6,0.12310123443603516,502,0,363
97,3,d4b6,2.186859130859375,6762,0,942
97,4,d4b6,24.349080085754395,84859,0,29649
98,1,b5b6,0.005132913589477539,19,1,18
98,2,b5b6,0.039331912994384766,81,46,51
98,3,b5b6,0.28827810287475586,457,137,49
98,4,b5b6,0.9888429641723633,1926,1018,203
99,1,g1h1,0.005534172058105469,29,0,28
99,2,g1h1,0.10085010528564453,453,0,402
99,3,a1b1,0.9437570571899414,2989,0,323
99,4,e5g4,6.743984937667847,23158,0,5039
100,1,b6b2,0.007605075836181641,27,0,26
100,2,b6e6,0.03649783134460449,87,54,60
100,3,b6e6,0.5574519634246826,836,636,88
100,4,b6e6,1.5043668746948242,2930,2689,417
101,1,g4e5,0.006242036819458008,23,0,9
101,2,g4f6,0.038073062896728516,163,0,100
101,3,g1h1,0.39704203605651855,1260,0,125
101,4,g1h1,2.5177369117736816,8772,0,1942
102,1,e6e4,0.007667064666748047,26,0,25
102,2,h8g8,0.030134916305541992,76,62,50
102,3,h8g8,0.5595786571502686,1021,568,103
102,4,h8g8,1.2328498363494873,2442,1984,291
103,1,g4e5,0.004364013671875,23,0,22
103,2,g4e5,0.03585410118103027,175,0,141
103,3,h1g1,0.4016141891479492,1313,0,126
103,4,h1g1,2.794564962387085,9899,0,2016
104,1,e6e4,0.007504940032958984,26,0,25
104,2,g8h8,0.030575037002563477,76,62,50
104,3,g8h8,0.5552330017089844,1025,564,102
104,4,g8h8,1.2689249515533447,2432,1966,270
105,1,g4e5,0.004491090774536133,23,0,22
105,2,g4f6,0.03301215171813965,163,0,129
105,3,g1h1,0.3941507339477539,1260,0,125
105,4,g1h1,2.450566053390503,8772,0,1942
106,1,e6e4,0.00987386703491211,26,0,25
106,2,h8g8,0.031395912170410156,76,62,50
106,3,h8g8,0.5457801818847656,1021,568,103
106,4,h8g8,1.2136399745941162,2442,1984,291
107,1,g4e5,0.004374980926513672,23,0,22
107,2,g4e5,0.03486227989196777,175,0,141
107,3,h1g1,0.39417314529418945,1313,0,126
107,4,h1g1,2.720959186553955,9899,0,2016
108,1,e6e4,0.00950479507446289,26,0,25
108,2,g8h8,0.03224825859069824,76,62,50
108,3,g8h8,0.5407161712646484,1025,564,102
108,4,g8h8,1.18699312210083,2432,1966,270
109,1,g4e5,0.00448298454284668,23,0,22
109,2,g4f6,0.03103160858154297,163,0,129
109,3,g1h1,0.3806631565093994,1260,0,125
109,4,g1h1,2.4670021533966064,8772,0,1942
110,1,e6e4,0.007668018341064453,26,0,25
110,2,h8g8,0.03518390655517578,76,62,50
110,3,h8g8,0.5622739791870117,1021,568,103
110,4,h8g8,1.2531578540802002,2442,1984,291
111,1,g4e5,0.004491090774536133,23,0,22
111,2,g4e5,0.036386966705322266,175,0,141
111,3,h1g1,0.40851879119873047,1313,0,126
111,4,h1g1,2.798068046569824,9899,0,2016
112,1,e6e4,0.007448911666870117,26,0,25
112,2,g8h8,0.029198169708251953,76,62,50
112,3,g8h8,0.5425989627838135,1025,564,102
112,4,g8h8,1.1913390159606934,2432,1966,270
113,1,g4e5,0.004396200180053711,23,0,22
113,2,g4f6,0.031459808349609375,163,0,129
113,3,g1h1,0.3759579658508301,1260,0,125
113,4,g1h1,2.3897619247436523,8682,0,1879
114,1,e6e4,0.00745391845703125,26,0,25
114,2,h8g8,0.03201889991760254,76,62,50
114,3,h8g8,0.5478181838989258,1021,568,101
114,4,h8g8,1.186060905456543,2442,1974,301
115,1,g4e5,0.0044689178466796875,23,0,22
115,2,g4e5,0.031161785125732422,163,0,128
115,3,h1f1,0.37595391273498535,1224,0,103
115,4,h1f1,2.599032163619995,9140,0,1673
116,1,e6e4,0.009723901748657227,26,0,12
116,2,e8d8,0.036802053451538086,90,63,49
116,3,e6e4,0.47582197189331055,812,558,75
116,4,e6e4,1.2066619396209717,2415,1932,314
117,1,g4e5,0.004105806350708008,21,0,20
117,2,g4e5,0.030384063720703125,108,0,22
117,3,e1e2,0.3130218982696533,959,0,92
117,4,g4e5,2.027254581451416,6857,0,1113
118,1,e4e5,0.009196043014526367,19,3,0
118,2,e4e5,0.03854012489318848,73,72,0
118,3,e4e5,0.27620983123779297,369,468,4
118,4,e4e5,0.7589631080627441,1651,680,193
119,1,f1h1,0.0038251876831054688,20,0,19
119,2,f1h1,0.021358013153076172,110,0,90
119,3,e1e2,0.24765634536743164,796,0,76
119,4,a1b1,2.9135570526123047,9905,0,1855
120,1,g8h8,0.009546995162963867,23,0,2
120,2,e5e6,0.037095069885253906,107,4,66
120,3,g8h8,0.3707730770111084,738,254,94
120,4,e5g5,1.7677037715911865,4657,669,1323
121,1,f1h1,0.00653386116027832,20,0,1
121,2,g2g3,0.059951066970825195,231,0,123
121,3,f1g1,0.2698071002960205,869,0,89
121,4,f1g1,3.477879047393799,12209,0,3138
122,1,g5g2,0.009590864181518555,24,0,10
122,2,g5g6,0.035201072692871094,109,4,80
122,3,g5g4,0.6639668941497803,1216,870,193
122,4,g8h8,2.0652852058410645,5382,1274,1283
123,1,g1h1,0.003988981246948242,21,0,20
123,2,g2g4,0.04781675338745117,257,0,236
123,3,e1e2,0.27678990364074707,931,0,95
123,4,e1f1,4.8326780796051025,17357,0,4381
124,1,g5g2,0.008343935012817383,24,0,10
124,2,g5g6,0.033824920654296875,101,4,61
124,3,g5g4,0.6572468280792236,1390,412,251
124,4,h8g8,1.920607328414917,4989,762,1195
125,1,g1h1,0.003512859344482422,19,0,18
125,2,g2g4,0.04282116889953613,222,0,203
125,3,f1e2,0.21842312812805176,735,0,83
125,4,g1h1,3.6935460567474365,13094,0,3097
126,1,g5g2,0.00677180290222168,24,0,23
126,2,g5g6,0.03437495231628418,104,6,80
126,3,g8h8,0.5030262470245361,1051,386,160
126,4,g8h8,1.9372198581695557,4890,952,1004
127,1,h1g1,0.0037279129028320312,20,0,19
127,2,g2g3,0.04479575157165527,244,0,224
127,3,h1g1,0.23832201957702637,771,0,94
127,4,h1g1,3.429831027984619,12372,0,3363
128,1,g5g2,0.006468296051025391,24,0,23
128,2,g5g6,0.03254818916320801,101,4,77
128,3,g5g4,0.6548459529876709,1390,412,251
128,4,h8g8,1.9066450595855713,4989,762,1195
129,1,g1h1,0.0035169124603271484,19,0,18
129,2,g2g4,0.040281057357788086,222,0,203
129,3,f1e2,0.21785593032836914,735,0,83
129,4,g1h1,3.6917178630828857,13094,0,3097
130,1,g5g2,0.006701946258544922,24,0,23
130,2,g5g6,0.0319211483001709,104,6,80
130,3,g8h8,0.5246989727020264,1051,386,160
130,4,g8h8,1.9566099643707275,4890,952,1004
131,1,h1g1,0.004050016403198242,20,0,19
131,2,g2g3,0.04504203796386719,244,0,224
131,3,h1g1,0.2292170524597168,771,0,94
131,4,h1g1,3.516551971435547,12372,0,3363
132,1,g5g2,0.007229328155517578,24,0,23
132,2,g5g6,0.03373908996582031,101,4,77
132,3,g5g4,0.6705751419067383,1390,412,251
132,4,h8g8,1.9242470264434814,4989,762,1195
133,1,g1h1,0.0035521984100341797,19,0,18
133,2,g2g4,0.04202008247375488,222,0,203
133,3,f1e2,0.21490097045898438,735,0,83
133,4,g1h1,3.6662259101867676,13094,0,3097
134,1,g5g2,0.007389068603515625,24,0,23
134,2,g5g6,0.0332181453704834,104,6,80
134,3,g8h8,0.5148417949676514,1051,386,160
134,4,g8h8,1.9762439727783203,4890,952,1004
135,1,h1g1,0.003847837448120117,20,0,19
135,2,g2g3,0.04840207099914551,244,0,224
135,3,h1g1,0.23110604286193848,771,0,94
135,4,h1g1,3.448235034942627,12372,0,3363
136,1,g5g2,0.006526947021484375,24,0,23
136,2,g5g6,0.03095102310180664,101,4,77
136,3,g5g4,0.6677067279815674,1390,412,251
136,4,h8g8,1.917876958847046,4906,754,1076
137,1,g1h1,0.003579854965209961,19,0,18
137,2,g2g4,0.04615306854248047,222,0,203
137,3,f1e2,0.22261810302734375,735,0,80
137,4,g1h1,3.7740490436553955,13031,0,2904
138,1,g5g2,0.00680994987487793,24,0,23
138,2,g5g6,0.03891801834106445,108,7,83
138,3,e8d8,0.5310747623443604,988,470,134
138,4,e8d8,1.9251418113708496,4642,976,722
139,1,h1g1,0.006569862365722656,20,0,3
139,2,g2g3,0.0709691047668457,295,0,180
139,3,f1g1,0.3686060905456543,1255,0,114
139,4,f1g1,4.164287090301514,14927,0,4173
140,1,g5g2,0.007376909255981445,26,0,25
140,2,g5g6,0.030933141708374023,104,7,76
140,3,g8h8,0.4878251552581787,1087,189,200
140,4,g8h8,1.8347883224487305,4543,910,1022
141,1,g1f1,0.0031332969665527344,17,0,16
141,2,g2g3,0.043573856353759766,230,0,213
141,3,g1f1,0.21334099769592285,740,0,66
141,4,g1f1,2.597620964050293,8705,0,1768
142,1,g5g2,0.008009910583496094,26,0,25
142,2,g5g6,0.03807377815246582,120,7,93
142,3,h8g8,0.6117770671844482,1230,476,201
142,4,h8g8,2.558509111404419,6535,1254,1534
143,1,h1g1,0.003718137741088867,20,0,19
143,2,g2g3,0.05651116371154785,295,0,274
143,3,f1g1,0.3704540729522705,1255,0,114
143,4,f1g1,4.200553894042969,14927,0,4173
144,1,g5g2,0.007823944091796875,26,0,25
144,2,g5g6,0.03457307815551758,104,7,76
144,3,g8h8,0.49726319313049316,1087,189,200
144,4,g8h8,1.8517158031463623,4543,910,1022
145,1,g1f1,0.0034880638122558594,17,0,16
145,2,g2g3,0.0476679801940918,230,0,213
145,3,g1f1,0.2221508026123047,740,0,66
145,4,g1f1,2.595761775970459,8705,0,1768
146,1,g5g2,0.007241010665893555,26,0,25
