material,2.466
positioning,0.974
threat,3.998
move #, depth, move, time, visited, pruned, DP hits
1,1,g1f3,0.007603883743286133,21,0,0
1,2,g1f3,0.022932052612304688,79,0,0
1,3,g1f3,0.23092889785766602,761,0,157
1,4,g1f3,0.9692749977111816,3482,0,675
2,1,g8f6,0.008580923080444336,19,2,0
2,2,g8f6,0.034606218338012695,76,9,0
2,3,g8f6,0.26068592071533203,457,82,46
2,4,g8f6,1.2057199478149414,2740,1414,433
3,1,b1c3,0.007043123245239258,23,0,7
3,2,b1c3,0.02310323715209961,106,0,68
3,3,f3e5,0.3405780792236328,1061,0,164
3,4,f3e5,2.4304521083831787,8368,0,1569
4,1,b8c6,0.009625673294067383,21,1,2
4,2,b8c6,0.03205394744873047,83,86,62
4,3,f6d5,0.36137890815734863,566,367,48
4,4,b8c6,1.1562690734863281,2587,1486,459
5,1,b1c3,0.008786916732788086,28,0,10
5,2,b1c3,0.03892087936401367,180,0,139
5,3,b1c3,0.728560209274292,2199,0,300
5,4,b1c3,3.9631030559539795,13657,0,2888
6,1,c6e5,0.007744789123535156,20,4,6
6,2,c6e5,0.04552912712097168,92,68,47
6,3,c6d4,0.49936795234680176,786,376,61
6,4,c6d4,2.092312812805176,4639,2012,688
7,1,c3d5,0.009384870529174805,29,0,6
7,2,c3d5,0.09435391426086426,326,0,197
7,3,c3d5,1.109631061553955,3429,0,371
7,4,c3b5,5.577560901641846,18725,0,3589
8,1,f6e4,0.011024713516235352,27,1,1
8,2,f6e4,0.07011294364929199,152,121,11
8,3,d4b5,0.6091568470001221,1168,654,60
8,4,d4b5,2.68949294090271,6212,4214,982
9,1,h1g1,0.005565166473388672,27,0,26
9,2,h1g1,0.0433049201965332,165,0,117
9,3,e2e3,0.5667741298675537,1773,0,227
9,4,e5f7,3.2193052768707275,11451,0,2183
10,1,e8f7,0.002892732620239258,3,23,0
10,2,e8f7,0.016131162643432617,38,30,0
10,3,e8f7,0.17499494552612305,264,120,0
10,4,e8f7,0.6747589111328125,1741,245,325
11,1,h1g1,0.0037009716033935547,19,0,18
11,2,h1g1,0.013596057891845703,77,0,58
11,3,e2e3,0.23693013191223145,783,0,114
11,4,e2e3,2.810792922973633,9773,0,1709
12,1,b5d4,0.003353118896484375,5,26,4
12,2,b5d6,0.013447284698486328,43,36,38
12,3,b5d6,0.23699307441711426,421,156,13
12,4,b5d6,1.0407509803771973,2526,885,245
13,1,f1d3,0.009025096893310547,28,0,5
13,2,f1d3,0.04224824905395508,162,0,105
13,3,f1d3,0.7551369667053223,2435,0,343
13,4,d1f3,4.473505020141602,16602,0,4262
14,1,d6e4,0.00695490837097168,22,3,21
14,2,d6e4,0.0639641284942627,150,133,128
14,3,f7g8,0.6592602729797363,1282,230,161
14,4,f7e6,3.022571086883545,6190,5592,1022
15,1,f1d3,0.009703874588012695,36,0,18
15,2,f1d3,0.058853864669799805,221,0,138
15,3,f1d3,1.1443750858306885,3587,0,481
15,4,f1d3,4.67112398147583,17278,0,3450
16,1,f6e4,0.010371685028076172,24,4,4
16,2,f6d5,0.06403303146362305,107,131,47
16,3,f6d5,0.4130370616912842,694,249,48
16,4,d8e8,1.5739471912384033,3190,2050,375
17,1,f3f6,0.013577938079833984,41,0,12
17,2,f3f4,0.053314208984375,192,0,109
17,3,f3f4,1.2935070991516113,4089,0,512
17,4,f3h3,4.095203161239624,14960,0,2675
18,1,e6f7,0.0011148452758789062,4,2,3
18,2,e6f7,0.010893821716308594,38,24,34
18,3,e6d5,0.2906019687652588,362,77,4
18,4,e6d5,1.5761349201202393,3624,1782,497
19,1,h3d7,0.012981891632080078,38,0,3
19,2,h3f3,0.056060075759887695,224,0,111
19,3,h3h4,1.0836808681488037,3424,0,411
19,4,h3f3,3.9871957302093506,14610,0,2781
20,1,f6e4,0.0017180442810058594,6,0,4
20,2,f6e4,0.0231781005859375,73,42,66
20,3,f6e4,0.2908589839935303,350,120,6
20,4,d5e6,0.9452641010284424,2057,1361,242
21,1,f3f6,0.008231878280639648,41,0,40
21,2,f3f4,0.04798007011413574,192,0,129
21,3,f3f4,1.29115891456604,4089,0,512
21,4,f3h3,4.090528964996338,14960,0,2675
22,1,e6f7,0.0011472702026367188,4,2,3
22,2,e6f7,0.010753631591796875,38,24,34
22,3,e6d5,0.2904629707336426,362,77,4
22,4,e6d5,1.5770947933197021,3624,1782,497
23,1,h3d7,0.012701988220214844,38,0,3
23,2,h3f3,0.06596207618713379,224,0,111
23,3,h3h4,1.0727040767669678,3424,0,411
23,4,h3f3,3.9529430866241455,14610,0,2781
24,1,f6e4,0.0015900135040283203,6,0,4
24,2,f6e4,0.022328853607177734,73,42,66
24,3,f6e4,0.2928280830383301,350,120,6
24,4,d5e6,0.9451501369476318,2057,1361,242
25,1,f3f6,0.009791135787963867,41,0,40
25,2,f3f4,0.0483241081237793,192,0,129
25,3,f3f4,1.3009059429168701,4089,0,512
25,4,f3h3,4.113224029541016,14960,0,2675
26,1,e6f7,0.0011620521545410156,4,2,3
26,2,e6f7,0.011712074279785156,38,24,34
26,3,e6d5,0.284451961517334,362,77,4
26,4,e6d5,1.5922648906707764,3624,1782,497
27,1,h3d7,0.013234138488769531,38,0,3
27,2,h3f3,0.06528782844543457,224,0,111
27,3,h3h4,1.078603982925415,3424,0,411
27,4,h3f3,3.952890157699585,14610,0,2781
28,1,f6e4,0.0016019344329833984,6,0,4
28,2,f6e4,0.021409034729003906,73,42,66
28,3,f6e4,0.2942688465118408,350,120,6
28,4,d5e6,0.9474349021911621,2057,1361,242
29,1,f3f6,0.008460044860839844,41,0,40
29,2,f3f4,0.046936750411987305,192,0,129
29,3,f3f4,1.2990238666534424,4089,0,512
29,4,f3h3,5.571500062942505,20389,0,3862
30,1,e6f7,0.0012218952178955078,4,2,3
30,2,e6f7,0.010833024978637695,38,24,34
30,3,e6d5,0.28975391387939453,362,77,3
30,4,e6d5,1.5693719387054443,3612,1776,493
31,1,h3d7,0.013177156448364258,38,0,3
31,2,h3g3,0.06585884094238281,220,0,106
31,3,h3h4,1.0788469314575195,3342,0,388
31,4,h1g1,5.684751033782959,19973,0,3277
32,1,f6e4,0.012488126754760742,29,2,9
32,2,e8f7,0.06776618957519531,145,161,52
32,3,d5c6,0.778562068939209,1241,365,111
32,4,d5c6,2.5818541049957275,5389,4134,1082
33,1,h3d7,0.01229095458984375,37,0,2
33,2,h3f3,0.06296610832214355,224,0,118
33,3,h3h4,1.1552362442016602,3821,0,674
33,4,h3f3,5.660894870758057,21534,0,6400
34,1,f6e4,0.0012199878692626953,5,1,4
34,2,f6d5,0.02540111541748047,69,31,33
34,3,f6d5,0.41838598251342773,661,128,10
34,4,c6b6,1.180431842803955,2768,1639,480
35,1,f3f6,0.007827997207641602,40,0,39
35,2,f3f4,0.04459524154663086,193,0,149
35,3,f3f4,1.1866180896759033,3885,0,694
35,4,f3f4,6.062129259109497,23050,0,7248
36,1,f6d5,0.00817728042602539,29,1,28
36,2,f6d5,0.0891869068145752,183,122,92
36,3,f6d5,0.9996767044067383,1678,314,227
36,4,f6d5,4.287285089492798,9117,7859,1940
37,1,f4d6,0.014165878295898438,45,0,9
37,2,f4d4,0.05703926086425781,236,0,169
37,3,f4d4,1.4329149723052979,4798,0,1150
37,4,f4d4,9.200891971588135,35770,0,12517
38,1,b6c6,0.0010819435119628906,4,0,3
38,2,b6c6,0.011274099349975586,38,17,33
38,3,b6c6,0.1472630500793457,191,24,1
38,4,b6c6,1.1160881519317627,2701,1365,404
39,1,d4e5,0.008761167526245117,44,0,43
39,2,d4a4,0.08716797828674316,375,0,319
39,3,d4a4,1.3332526683807373,4342,0,764
39,4,d3b5,8.893814086914062,34898,0,12721
40,1,c6b5,0.0011448860168457031,3,0,0
40,2,d6b5,0.023880958557128906,60,15,0
40,3,d6b5,0.1898350715637207,180,19,1
40,4,d6b5,1.0388751029968262,2511,1059,380
41,1,d4e5,0.01285099983215332,37,0,0
41,2,d4c4,0.06153225898742676,198,0,62
41,3,d4c4,0.8322641849517822,2710,0,450
41,4,d4c4,5.192003965377808,19907,0,5262
42,1,c6d6,0.000698089599609375,3,0,2
42,2,c6d6,0.009128093719482422,37,6,34
42,3,c6d6,0.12235713005065918,152,51,0
42,4,c6d6,0.7955873012542725,1952,754,307
43,1,c4c6,0.0075490474700927734,38,0,37
43,2,c4d3,0.03942513465881348,203,0,162
43,3,c4d3,0.9819538593292236,3119,0,577
43,4,c4b5,3.9610910415649414,15193,0,4801
44,1,e8g6,0.00872492790222168,26,0,25
44,2,e8g6,0.054241180419921875,148,166,122
44,3,e8f7,0.5425262451171875,950,311,99
44,4,d5f6,4.987006187438965,11826,8534,2437
45,1,b5f5,0.013699054718017578,41,0,1
45,2,b5f5,0.05033278465270996,153,0,14
45,3,b5d3,0.7474408149719238,2442,0,380
45,4,b5b4,2.617867946624756,10196,0,1746
46,1,d6e6,0.0022249221801757812,6,0,0
46,2,d6d5,0.025166034698486328,77,24,42
46,3,d6e6,0.24033880233764648,399,28,3
46,4,d6e6,1.5476231575012207,4046,1451,748
47,1,b4e7,0.007423877716064453,38,0,37
47,2,b4d4,0.032588958740234375,149,0,109
47,3,b4c4,0.8821051120758057,2999,0,627
47,4,b4c4,2.250570774078369,9003,0,2105
48,1,f6d5,0.0017352104187011719,6,0,4
48,2,f6d5,0.020049333572387695,76,16,70
48,3,f6d5,0.27550482749938965,292,24,3
48,4,f6d5,1.274526834487915,3018,1344,527
49,1,c4c5,0.011970758438110352,39,0,12
49,2,c4e4,0.042135000228881836,160,0,84
49,3,c4e4,0.6733841896057129,2226,0,399
49,4,c4g4,3.202415943145752,12893,0,2766
50,1,e6f7,0.0011258125305175781,5,0,4
50,2,e6e5,0.023569822311401367,94,22,89
50,3,e6d6,0.35442614555358887,323,25,2
50,4,e6e5,2.528945207595825,6313,2214,1030
51,1,g4d7,0.012681007385253906,40,0,6
51,2,g4d4,0.027386188507080078,101,0,31
51,3,g4g5,0.6338131427764893,2038,0,314
51,4,g4d4,2.5863161087036133,10265,0,1498
52,1,e5e6,0.0011057853698730469,4,0,2
52,2,e5e6,0.01397562026977539,51,18,38
52,3,e5d6,0.22127199172973633,286,25,0
52,4,e5e6,1.0895910263061523,2767,1141,500
53,1,d4c5,0.0072252750396728516,37,0,36
53,2,d4e4,0.03477811813354492,147,0,100
53,3,d4e4,0.6071619987487793,2001,0,321
53,4,d4g4,3.15875506401062,12308,0,2101
54,1,e6f7,0.0013828277587890625,5,0,4
54,2,e6e5,0.023651838302612305,94,22,89
54,3,e6d6,0.3578360080718994,323,25,2
54,4,e6e5,2.549032211303711,6313,2214,1030
55,1,g4d7,0.012914896011352539,40,0,4
55,2,g4d4,0.021970272064208984,101,0,29
55,3,g4g5,0.6350240707397461,2038,0,314
55,4,g4d4,2.620832920074463,10265,0,1498
56,1,e5e6,0.001112222671508789,4,0,2
56,2,e5e6,0.014101743698120117,51,18,38
56,3,e5d6,0.22487187385559082,286,25,0
56,4,e5e6,1.112710952758789,2767,1141,500
57,1,d4c5,0.00760197639465332,37,0,36
57,2,d4e4,0.033554792404174805,147,0,100
57,3,d4e4,0.6134247779846191,2001,0,321
57,4,d4g4,3.1556358337402344,12308,0,2101
58,1,e6f7,0.001168966293334961,5,0,4
58,2,e6e5,0.02399897575378418,94,22,89
58,3,e6d6,0.3577539920806885,323,25,2
58,4,e6e5,2.535604953765869,6313,2214,1030
59,1,g4d7,0.01314997673034668,40,0,4
59,2,g4d4,0.028219938278198242,101,0,29
59,3,g4g5,0.6336309909820557,2038,0,314
59,4,g4d4,2.5870699882507324,10265,0,1498
60,1,e5e6,0.0011630058288574219,4,0,2
60,2,e5e6,0.014297962188720703,51,18,38
60,3,e5d6,0.22385096549987793,286,25,0
60,4,e5e6,1.0876662731170654,2767,1141,500
61,1,d4c5,0.007287740707397461,37,0,36
61,2,d4e4,0.03476881980895996,147,0,100
61,3,d4e4,0.6109681129455566,2001,0,321
61,4,d4g4,3.158297061920166,12308,0,2101
62,1,e6f7,0.0011658668518066406,5,0,4
62,2,e6e5,0.022014856338500977,94,22,89
62,3,e6d6,0.3589200973510742,323,25,2
62,4,e6e5,1.9439771175384521,4686,1589,660
63,1,g4d7,0.013456106185913086,40,0,4
63,2,g4d4,0.027328968048095703,101,0,29
63,3,g4g5,0.6360619068145752,2038,0,312
63,4,g4d4,2.8308069705963135,10706,0,1583
64,1,e5e6,0.001306772232055664,4,0,2
64,2,e5d6,0.02134990692138672,64,18,32
64,3,e5d6,0.23256969451904297,278,25,0
64,4,e5d6,1.2260549068450928,2845,991,591
65,1,d4e4,0.007834196090698242,37,0,36
65,2,g1h1,0.05157613754272461,237,0,180
65,3,d4d3,0.9751529693603516,2928,0,497
65,4,d4d3,5.522201061248779,19266,0,5320
66,1,e8g6,0.010365009307861328,22,1,3
66,2,e8f7,0.05332207679748535,124,76,90
66,3,e8f7,0.5499169826507568,756,184,58
66,4,e8h5,2.3713369369506836,4996,4486,1106
67,1,d3f5,0.010446786880493164,32,0,4
67,2,d3a3,0.0923471450805664,317,0,153
67,3,d3a3,1.0228779315948486,3251,0,578
67,4,e3e4,8.619783878326416,30956,0,9035
68,1,h5e5,0.011753320693969727,24,8,1
68,2,h5e5,0.08045315742492676,202,59,117
68,3,h5e5,0.7214689254760742,871,991,87
68,4,h5g5,2.38936710357666,5707,2591,1018
69,1,d3d4,0.012948989868164062,35,0,0
69,2,d3a3,0.09385299682617188,342,0,188
69,3,d3a3,1.0118660926818848,3397,0,623
69,4,d3d5,5.218036890029907,19799,0,6621
70,1,g5d5,0.0006418228149414062,2,0,1
70,2,g5d5,0.004782915115356445,21,3,19
70,3,g5d5,0.08636808395385742,133,121,0
70,4,g5d5,0.39483213424682617,1062,219,156
71,1,e4d5,0.004467964172363281,23,0,22
71,2,e4d5,0.050466060638427734,219,0,170
71,3,e4d5,0.42383790016174316,1483,0,238
71,4,e4d5,5.130134105682373,19801,0,7907
72,1,h8g8,0.005319118499755859,18,0,17
72,2,h8g8,0.019340991973876953,54,0,36
72,3,h8g8,0.17470693588256836,350,34,56
72,4,h8g8,0.8380980491638184,1938,149,285
73,1,g1h1,0.003919124603271484,21,0,20
73,2,g1h1,0.012196063995361328,72,0,51
73,3,e1d1,0.20789694786071777,762,0,114
73,4,e1d1,0.5061130523681641,2054,0,283
74,1,g8h8,0.00762486457824707,18,0,1
74,2,d6e5,0.024406909942626953,73,3,41
74,3,g8h8,0.20751404762268066,427,56,59
74,4,g8h8,0.5538480281829834,1268,220,198
75,1,g1e1,0.003818035125732422,21,0,20
75,2,g1e1,0.015529155731201172,84,0,51
75,3,g1e1,0.2123110294342041,789,0,130
75,4,g1e1,0.720421314239502,2936,0,553
76,1,h8g8,0.00481414794921875,17,0,16
76,2,h8g8,0.019790172576904297,54,45,37
76,3,h8g8,0.2038888931274414,444,49,52
76,4,d6d5,0.9496011734008789,2156,1060,283
77,1,e1e2,0.004708051681518555,26,0,25
77,2,e1e2,0.024142980575561523,116,0,56
77,3,e1e3,0.3122680187225342,1113,0,152
77,4,e1e3,1.4999020099639893,6288,0,1526
78,1,d5d4,0.0059528350830078125,21,0,20
78,2,h8g8,0.02635788917541504,64,72,43
78,3,h8g8,0.2552909851074219,523,170,74
78,4,h8g8,0.7055706977844238,1499,927,186
79,1,e3e2,0.005563020706176758,31,0,30
79,2,e3e2,0.02556586265563965,151,0,120
79,3,e3e2,0.4055812358856201,1511,0,233
79,4,e3e2,1.914769172668457,8098,0,1766
80,1,g8h8,0.007904052734375,21,0,1
80,2,g8h8,0.024515151977539062,57,72,16
80,3,g8h8,0.28135132789611816,631,101,124
80,4,g8h8,0.6423690319061279,1248,1406,150
81,1,d1e1,0.0042269229888916016,23,0,22
81,2,d1e1,0.024855852127075195,129,0,93
81,3,e2e3,0.28498029708862305,1007,0,143
81,4,e2e3,1.5256538391113281,6388,0,1685
82,1,d5d4,0.005884885787963867,21,0,20
82,2,h8g8,0.028202295303344727,64,72,43
82,3,h8g8,0.26546216011047363,523,170,74
82,4,h8g8,0.6944899559020996,1499,927,186
83,1,e3e2,0.005674839019775391,31,0,30
83,2,e3e2,0.026355981826782227,151,0,120
83,3,e3e2,0.41698718070983887,1511,0,233
83,4,e3e2,1.8982501029968262,8098,0,1766
84,1,g8h8,0.008088111877441406,21,0,1
84,2,g8h8,0.023448944091796875,57,72,16
84,3,g8h8,0.28162288665771484,631,101,124
84,4,g8h8,0.639124870300293,1248,1406,150
85,1,d1e1,0.004129886627197266,23,0,22
85,2,d1e1,0.024065017700195312,129,0,93
85,3,e2e3,0.2832968235015869,1007,0,143
85,4,e2e3,1.5264289379119873,6388,0,1685
86,1,d5d4,0.0059969425201416016,21,0,20
86,2,h8g8,0.026011943817138672,64,72,43
86,3,h8g8,0.2706639766693115,523,170,74
86,4,h8g8,0.7146580219268799,1499,927,186
87,1,e3e2,0.0056400299072265625,31,0,30
87,2,e3e2,0.028667926788330078,151,0,120
87,3,e3e2,0.4157547950744629,1511,0,233
87,4,e3e2,1.9120681285858154,8098,0,1766
88,1,g8h8,0.008126974105834961,21,0,1
88,2,g8h8,0.024344205856323242,57,72,16
88,3,g8h8,0.2897469997406006,631,101,124
88,4,g8h8,0.6427528858184814,1248,1406,150
89,1,d1e1,0.004210233688354492,23,0,22
89,2,d1e1,0.02383899688720703,129,0,93
89,3,e2e3,0.2875950336456299,1007,0,143
89,4,e2e3,1.5481719970703125,6388,0,1685
90,1,d5d4,0.005998849868774414,21,0,20
90,2,h8g8,0.028772830963134766,64,72,43
90,3,h8g8,0.2711968421936035,523,170,74
90,4,d5d6,1.3882408142089844,3241,1254,564
91,1,e3e2,0.007830619812011719,31,0,13
91,2,e3e2,0.024731874465942383,130,0,85
91,3,e3e4,0.3442082405090332,1186,0,203
91,4,e3e4,1.3246269226074219,5625,0,1153
92,1,d6d5,0.005081892013549805,18,0,17
92,2,h8g8,0.026129961013793945,61,46,43
92,3,h8g8,0.21408414840698242,433,53,78
92,4,h8g8,0.7221541404724121,1595,675,249
93,1,e4e2,0.006142139434814453,31,0,30
93,2,e4e2,0.03103494644165039,164,0,133
93,3,e4e3,0.41717028617858887,1395,0,214
93,4,e4e3,1.4136579036712646,5850,0,1136
94,1,g8h8,0.007720947265625,18,0,1
94,2,g8h8,0.029864072799682617,61,47,27
94,3,g8h8,0.25150084495544434,467,51,90
94,4,g8h8,1.0284318923950195,2325,985,415
95,1,e3e2,0.00556492805480957,31,0,30
95,2,e3e2,0.024325847625732422,130,0,86
95,3,e3e4,0.3322641849517822,1186,0,203
95,4,e3e4,1.3052151203155518,5625,0,1153
96,1,d6d5,0.0050449371337890625,18,0,17
96,2,h8g8,0.023699045181274414,61,46,43
96,3,h8g8,0.21667194366455078,433,53,78
96,4,h8g8,0.7277581691741943,1595,675,249
97,1,e4e2,0.005710124969482422,31,0,30
97,2,e4e2,0.02830958366394043,164,0,133
97,3,e4e3,0.3970470428466797,1395,0,214
97,4,e4e3,1.4052259922027588,5850,0,1136
98,1,g8h8,0.0070879459381103516,18,0,1
98,2,g8h8,0.026135921478271484,61,47,27
98,3,g8h8,0.23327088356018066,467,51,90
98,4,g8h8,1.0233490467071533,2325,985,415
99,1,e3e2,0.005892038345336914,31,0,30
99,2,e3e2,0.023463010787963867,130,0,86
99,3,e3e4,0.34857797622680664,1186,0,203
99,4,e3e4,1.3499529361724854,5625,0,1153
100,1,d6d5,0.0051860809326171875,18,0,17
100,2,h8g8,0.025346994400024414,61,46,43
100,3,h8g8,0.22458434104919434,433,53,78
100,4,h8g8,0.7590961456298828,1595,675,249
101,1,e4e2,0.005747079849243164,31,0,30
101,2,e4e2,0.02839207649230957,164,0,133
101,3,e4e3,0.39696168899536133,1395,0,214
101,4,e4e3,1.3625829219818115,5850,0,1136
102,1,g8h8,0.007336854934692383,18,0,1
102,2,g8h8,0.025686025619506836,61,47,27
102,3,g8h8,0.23926520347595215,467,51,90
102,4,g8h8,1.0328021049499512,2325,985,415
103,1,e3e2,0.00589299201965332,31,0,30
103,2,e3e2,0.023771286010742188,130,0,86
103,3,e3e4,0.3369109630584717,1186,0,203
103,4,e3e4,1.2792911529541016,5526,0,1081
104,1,d6d5,0.005219697952270508,18,0,17
104,2,h8g8,0.023827791213989258,61,46,43
104,3,h8g8,0.2167360782623291,434,53,78
104,4,d6c6,1.2438890933990479,3097,830,619
105,1,e4e2,0.007997751235961914,31,0,12
105,2,e4e2,0.027472972869873047,148,0,101
105,3,e4e5,0.33904504776000977,1188,0,196
105,4,e4e5,1.342843770980835,5832,0,1123
106,1,c6d6,0.00442814826965332,15,1,14
106,2,h8g8,0.02031731605529785,53,33,38
106,3,h8g8,0.18744397163391113,323,98,34
106,4,h8g8,0.7654542922973633,1667,852,232
107,1,e5e2,0.005707979202270508,31,0,30
107,2,e5e2,0.029558181762695312,154,0,123
107,3,e5e4,0.4371027946472168,1440,0,213
107,4,e5e4,1.6075170040130615,6870,0,1335
108,1,c6d5,0.007992982864379883,20,0,1
108,2,g8h8,0.03408408164978027,66,38,30
108,3,g8h8,0.2668929100036621,477,61,62
108,4,c6d5,1.1361949443817139,2528,794,414
109,1,e4e2,0.007995128631591797,31,0,13
109,2,e4e2,0.03933906555175781,158,0,68
109,3,e4e3,0.43471598625183105,1508,0,208
109,4,e4e3,1.694471836090088,6921,0,1334
110,1,d5d4,0.00905609130859375,21,0,1
110,2,g8h8,0.030211210250854492,64,72,26
110,3,g8h8,0.2821049690246582,521,172,79
110,4,g8h8,0.7248580455780029,1517,557,197
111,1,e3e2,0.006440877914428711,31,0,30
111,2,e3e2,0.03180527687072754,151,0,89
111,3,e3e2,0.4362201690673828,1537,0,235
111,4,e3e2,2.0546090602874756,8217,0,1793
112,1,h8g8,0.009865999221801758,21,0,1
112,2,h8g8,0.02705526351928711,57,72,17
112,3,h8g8,0.30150604248046875,596,101,116
112,4,h8g8,0.6797690391540527,1234,1366,149
113,1,d1e1,0.005213022232055664,23,0,22
113,2,d1e1,0.0276641845703125,129,0,93
113,3,e2e3,0.30616116523742676,1007,0,141
113,4,e2e3,1.6216390132904053,6335,0,1652
114,1,d5d4,0.007994890213012695,21,0,20
114,2,g8h8,0.0326991081237793,64,72,43
114,3,g8h8,0.28480100631713867,521,172,79
114,4,g8h8,0.7520513534545898,1517,557,197
115,1,e3e2,0.007619142532348633,31,0,30
115,2,e3e2,0.03151392936706543,151,0,120
115,3,e3e2,0.4585001468658447,1537,0,235
115,4,e3e2,2.1590092182159424,8217,0,1793
116,1,h8g8,0.011558055877685547,21,0,1
116,2,h8g8,0.030328750610351562,57,72,17
116,3,h8g8,0.28099513053894043,596,101,116
116,4,h8g8,0.6418769359588623,1234,1366,149
117,1,d1e1,0.0054111480712890625,23,0,22
117,2,d1e1,0.02786993980407715,129,0,93
117,3,e2e3,0.29853296279907227,1007,0,141
117,4,e2e3,1.5581130981445312,6335,0,1652
118,1,d5d4,0.00732111930847168,21,0,20
118,2,g8h8,0.03171896934509277,64,72,43
118,3,g8h8,0.27396416664123535,521,172,79
118,4,g8h8,0.7174949645996094,1517,557,197
119,1,e3e2,0.00704193115234375,31,0,30
119,2,e3e2,0.029606342315673828,151,0,120
119,3,e3e2,0.4491410255432129,1537,0,235
119,4,e3e2,2.0174379348754883,8217,0,1793
120,1,h8g8,0.010126829147338867,21,0,1
120,2,h8g8,0.029515981674194336,57,72,17
120,3,h8g8,0.2805490493774414,596,101,116
120,4,h8g8,0.6433868408203125,1234,1366,149
121,1,d1e1,0.005522966384887695,23,0,22
121,2,d1e1,0.0263826847076416,129,0,93
121,3,e2e3,0.29987621307373047,1007,0,141
121,4,e2e3,1.5727870464324951,6335,0,1652
122,1,d5d4,0.0075359344482421875,21,0,20
122,2,g8h8,0.029672861099243164,64,72,43
122,3,g8h8,0.2702481746673584,521,172,79
122,4,g8h8,0.7964129447937012,1768,607,257
123,1,e3e2,0.00717616081237793,31,0,30
123,2,e3e2,0.030889034271240234,151,0,120
123,3,e3e2,0.44010233879089355,1537,0,223
123,4,e3e2,2.0015571117401123,8130,0,1743
124,1,h8g8,0.009942054748535156,21,0,1
124,2,a8b8,0.032495737075805664,72,74,31
124,3,a8b8,0.3080167770385742,585,103,102
124,4,a8b8,0.7211320400238037,1455,1369,226
125,1,d1e1,0.0063321590423583984,23,0,7
125,2,d1e1,0.023529052734375,111,0,55
125,3,d1e1,0.27837109565734863,966,0,127
125,4,d1e1,1.450840711593628,5826,0,1470
126,1,h8g8,0.008320093154907227,21,0,2
126,2,h8g8,0.028439998626708984,57,72,17
126,3,h8g8,0.2866809368133545,608,124,117
126,4,h8g8,0.6572847366333008,1243,1406,151
127,1,e1f1,0.004334926605224609,23,0,22
127,2,e1f1,0.022732973098754883,110,0,60
127,3,e2e3,0.2909560203552246,1009,0,139
127,4,e2e3,1.567431926727295,6412,0,1654
128,1,d5d4,0.007075786590576172,21,0,20
128,2,g8h8,0.027673006057739258,64,72,43
128,3,g8h8,0.3164100646972656,635,99,111
128,4,g8h8,0.8111681938171387,1713,490,246
129,1,e3e2,0.005841970443725586,31,0,30
129,2,e3e2,0.02657008171081543,151,0,120
129,3,e3e2,0.4387362003326416,1539,0,237
129,4,e3e2,1.9428861141204834,8003,0,1682
130,1,h8g8,0.008502960205078125,21,0,1
130,2,h8g8,0.02618408203125,57,72,17
130,3,h8g8,0.2845308780670166,608,124,117
130,4,h8g8,0.6559908390045166,1243,1406,151
131,1,e1f1,0.004259824752807617,23,0,22
131,2,e1f1,0.019488096237182617,110,0,87
131,3,e2e3,0.29389309883117676,1009,0,139
131,4,e2e3,1.570188045501709,6412,0,1654
132,1,d5d4,0.006379842758178711,21,0,20
132,2,g8h8,0.027858257293701172,64,72,43
132,3,g8h8,0.31374216079711914,635,99,111
132,4,g8h8,0.8198130130767822,1713,490,246
133,1,e3e2,0.005959272384643555,31,0,30
