material,2.466
positioning,0.3
threat,0.12
move #, depth, move, time, visited, pruned, DP hits
2,1,g8f6,0.007421970367431641,21,0,0
2,2,g8f6,0.03543996810913086,103,0,0
2,3,g8f6,0.22220993041992188,740,0,132
2,4,g8f6,1.1663050651550293,4109,0,776
4,1,b8c6,0.007845878601074219,22,0,2
4,2,b8c6,0.022182941436767578,103,0,62
4,3,f6e4,0.3909902572631836,1282,0,169
4,4,f6e4,2.5508780479431152,8858,0,1951
6,1,b8c6,0.005481243133544922,24,0,23
6,2,b8c6,0.026262998580932617,112,0,62
6,3,b8c6,0.10147786140441895,375,0,33
6,4,b8c6,1.415436029434204,4927,0,1484
8,1,c6e5,0.01030278205871582,28,0,1
8,2,h8g8,0.021363019943237305,88,0,34
8,3,c6e5,0.23742008209228516,779,0,78
8,4,c6e5,2.1797261238098145,7373,0,1393
10,1,h8g8,0.010556936264038086,29,0,1
10,2,e5d3,0.02886176109313965,125,0,67
10,3,h8g8,0.12527799606323242,413,0,4
10,4,h8g8,1.9809842109680176,6731,0,583
12,1,g8h8,0.010215282440185547,29,0,1
12,2,e5c6,0.03272604942321777,141,0,82
12,3,e4d6,0.27827906608581543,1006,0,16
12,4,e5c6,3.744871139526367,13256,0,4554
14,1,c6d4,0.011034727096557617,29,0,1
14,2,e4d2,0.0543360710144043,203,0,85
14,3,e4d2,0.3206319808959961,1099,0,107
14,4,e4d6,4.689429044723511,15642,0,3024
16,1,d6c4,0.008666276931762695,24,0,1
16,2,d6c4,0.03444814682006836,147,0,93
16,3,d6c4,0.1116800308227539,411,0,0
16,4,d6c4,2.6601898670196533,8964,0,1813
18,1,c4d2,0.01015925407409668,29,0,1
18,2,c4d2,0.06849837303161621,220,0,30
18,3,c4d2,0.8492858409881592,2737,0,322
18,4,c4b2,5.789313077926636,19912,0,4143
20,1,b2d1,0.009026050567626953,26,0,0
20,2,b2d3,0.07242321968078613,274,0,119
20,3,b2d1,0.7790169715881348,2647,0,538
20,4,b2d3,6.634246349334717,23873,0,6914
21,1,e1e2,0.0010638236999511719,3,0,0
21,2,e1e2,0.012773752212524414,35,12,0
21,3,e1f1,0.15564298629760742,170,396,0
21,4,e1f1,0.8464188575744629,2069,1042,177
22,1,c6e5,0.008563041687011719,30,0,9
22,2,e7d6,0.08305835723876953,421,0,371
22,3,e7d6,1.190911054611206,4057,0,480
22,4,d3e5,9.005191087722778,32310,0,8455
23,1,d6c7,0.003139019012451172,3,29,2
23,2,d6c7,0.01573014259338379,41,43,19
23,3,d6e7,0.11410093307495117,134,427,0
23,4,d6c7,0.4773221015930176,884,841,45
24,1,d8c7,0.00793600082397461,26,0,5
24,2,d8c7,0.028712987899780273,111,0,31
24,3,d8c7,0.3957960605621338,1286,0,154
