material,1.0
positioning,1.0
threat,1.0
move #, depth, move, time, visited, pruned, DP hits
1,1,g1f3,0.009141921997070312,21,0,0
1,2,g1f3,0.024919986724853516,79,0,0
1,3,g1f3,0.26177310943603516,767,0,159
1,4,g1f3,1.0883681774139404,3540,0,703
2,1,b1c3,0.008915901184082031,23,0,7
2,2,b1c3,0.024953126907348633,106,0,68
2,3,f3e5,0.3970820903778076,1061,0,164
2,4,f3e5,2.8002519607543945,8306,0,1425
3,1,b1c3,0.011668920516967773,28,0,10
3,2,b1c3,0.04805612564086914,195,0,150
3,3,e5c4,0.9150850772857666,2438,0,340
3,4,b1c3,6.919830083847046,21050,0,5912
4,1,c3d5,0.007325887680053711,22,0,21
4,2,c3d5,0.029346704483032227,101,0,39
4,3,c3d5,0.4683189392089844,1274,0,146
4,4,c3b5,3.3457181453704834,9386,0,1063
5,1,b5d4,0.011845827102661133,25,0,0
5,2,b5c3,0.03235602378845215,94,0,2
5,3,b5c3,0.33493995666503906,925,0,139
5,4,b5d6,1.99204421043396,6061,0,731
6,1,h1g1,0.0053098201751708984,19,0,18
6,2,h1g1,0.018045902252197266,86,0,67
6,3,e2e3,0.34003400802612305,970,0,117
6,4,h1g1,9.452477216720581,26287,0,4793
7,1,g1h1,0.009081125259399414,19,0,2
7,2,g1h1,0.0204160213470459,85,0,50
7,3,g1h1,0.31765294075012207,921,0,117
7,4,e2e3,9.530919313430786,26454,0,4384
8,1,f1d3,0.011407852172851562,25,0,5
8,2,f1d3,0.061896324157714844,223,0,136
8,3,f1d3,1.1823420524597168,3353,0,568
8,4,f1b5,10.09522271156311,30769,0,10009
9,1,b5c6,0.006997108459472656,28,0,27
9,2,e1d1,0.037647247314453125,158,0,130
9,3,e1d1,0.7574899196624756,2250,0,421
9,4,b5c6,5.13693904876709,16734,0,5957
10,1,e1d1,0.006398916244506836,21,0,20
10,2,e1d1,0.028311967849731445,134,0,113
10,3,e1d1,0.31732797622680664,993,0,159
10,4,e1d1,5.90643572807312,17662,0,3381
11,1,g1h1,0.009117841720581055,22,0,1
11,2,g1h1,0.055933237075805664,161,0,29
11,3,g1e1,0.23492002487182617,757,0,127
11,4,g1e1,5.474102020263672,16934,0,3540
12,1,e1e2,0.009306907653808594,22,0,2
12,2,e1e2,0.017168283462524414,69,0,28
12,3,e1e2,0.21826601028442383,665,0,118
12,4,e1e2,3.3671669960021973,10400,0,1549
13,1,d1e1,0.009087800979614258,19,0,2
13,2,d1e1,0.05878400802612305,178,0,30
13,3,d2d3,0.45840001106262207,1403,0,125
13,4,e3d4,2.577924966812134,7721,0,1036
14,1,d1e1,0.007074117660522461,20,0,0
14,2,d1e1,0.02927112579345703,85,0,3
14,3,e2e5,0.1490497589111328,449,0,76
14,4,e2e5,0.6840829849243164,2522,0,620
15,1,e5e2,0.007235050201416016,31,0,30
15,2,e5e2,0.041310787200927734,209,0,178
15,3,e5e2,0.937187671661377,3157,0,674
15,4,e5g5,5.125546932220459,18129,0,6307
16,1,g5g7,0.011744976043701172,26,0,1
16,2,g5f5,0.08045387268066406,271,0,76
16,3,g5f5,0.45974302291870117,1547,0,231
16,4,g5h5,4.761181831359863,16816,0,5290
17,1,h5g5,0.008173704147338867,26,0,11
17,2,h5d5,0.040194034576416016,199,0,156
17,3,h5d5,0.521467924118042,1736,0,328
17,4,h5d5,17.911953926086426,61069,0,18247
18,1,a1b1,0.0037529468536376953,15,0,14
18,2,c2c3,0.07089114189147949,329,0,283
18,3,c2c3,0.39292478561401367,1436,0,157
18,4,a1b1,12.818469047546387,40668,0,9643
