material,1.0
positioning,1.0
threat,1.0
move #, depth, move, time, visited, pruned, DP hits
2,1,g8f6,0.007409811019897461,21,0,0
2,2,g8f6,0.03183794021606445,103,0,0
2,3,g8f6,0.21765708923339844,740,0,132
2,4,g8f6,1.250852108001709,4452,0,998
4,1,b8c6,0.007930755615234375,22,0,2
4,2,b8c6,0.0224459171295166,103,0,62
4,3,f6e4,0.4022681713104248,1297,0,166
4,4,f6e4,2.2750580310821533,7932,0,1772
6,1,b8c6,0.0051059722900390625,24,0,23
6,2,b8c6,0.028845787048339844,112,0,41
6,3,b8c6,0.08598613739013672,315,0,1
6,4,b8c6,1.293809175491333,4497,0,1568
8,1,c6e5,0.010204792022705078,28,0,1
8,2,h8g8,0.020385026931762695,88,0,34
8,3,h8g8,0.17978310585021973,594,0,78
8,4,e4c5,2.4368648529052734,7871,0,1278
10,1,c6e5,0.009670257568359375,26,0,0
10,2,c5e4,0.03197121620178223,117,0,33
10,3,h8g8,0.1708979606628418,557,0,52
10,4,h8g8,1.1192512512207031,3836,0,562
12,1,c6d4,0.009283781051635742,26,0,1
12,2,c5e4,0.062445878982543945,202,0,44
12,3,g8h8,0.17953896522521973,587,0,54
12,4,c5e4,4.603183031082153,15074,0,3692
14,1,c6d4,0.010425090789794922,28,0,1
14,2,g8h8,0.03851008415222168,151,0,67
14,3,e4d2,0.33688926696777344,1130,0,80
14,4,e4d2,4.156332015991211,13696,0,2595
16,1,d2e4,0.00924992561340332,27,0,4
16,2,d2e4,0.044940948486328125,168,0,63
16,3,d2f3,0.31035280227661133,1027,0,82
16,4,g8h8,2.3347063064575195,7851,0,1242
18,1,d2e4,0.009321928024291992,27,0,2
18,2,d2f3,0.05155301094055176,222,0,147
18,3,d2f3,0.33608484268188477,1124,0,81
18,4,c6d4,2.7608330249786377,9080,0,1232
20,1,d2e4,0.008333921432495117,24,0,1
20,2,d2f3,0.03869485855102539,149,0,54
20,3,d2f3,0.24694085121154785,846,0,60
20,4,d2f3,2.5618720054626465,8893,0,1399
21,1,e1f1,0.0012347698211669922,3,0,0
21,2,e1f1,0.0077440738677978516,20,9,0
21,3,e1f1,0.06333684921264648,43,471,0
21,4,e1f1,0.16605806350708008,341,561,29
22,1,f3e5,0.00497889518737793,26,0,25
22,2,f3d2,0.03661298751831055,200,0,174
22,3,f3h2,0.2747950553894043,997,0,80
22,4,f3e5,3.169589042663574,11117,0,2105
23,1,d3f5,0.006272792816162109,11,29,0
23,2,d3f5,0.028132915496826172,70,45,0
23,3,d3b5,0.2375340461730957,226,1044,15
23,4,d3h7,0.6419291496276855,1478,1363,171
24,1,h8h7,0.004196882247924805,23,0,22
24,2,e5c4,0.0383148193359375,215,0,192
24,3,e5c6,0.4038090705871582,1451,0,142
24,4,e5g4,4.385761976242065,16075,0,3423
25,1,h7f5,0.005760669708251953,11,27,0
25,2,h7f5,0.03293490409851074,82,55,2
25,3,h7e4,0.3356029987335205,306,1088,20
25,4,h7f5,0.8923811912536621,2011,1323,392
26,1,g4e5,0.008768081665039062,27,0,1
26,2,g4e3,0.0533139705657959,216,0,109
26,3,g4e3,0.3272268772125244,1156,0,96
26,4,g4e3,4.362883806228638,15616,0,2780
27,1,c1e3,0.0018172264099121094,5,0,0
27,2,c1e3,0.01626300811767578,46,16,0
27,3,c1e3,0.20505928993225098,354,573,0
27,4,c1e3,1.090207815170288,2836,1441,271
28,1,h8h7,0.003906726837158203,21,0,20
28,2,d7d6,0.043540000915527344,177,0,74
28,3,d7d6,0.3206610679626465,1171,0,49
28,4,h8h3,4.143734931945801,14975,0,2675
29,1,h1h2,0.006880044937133789,11,35,0
29,2,h1h3,0.027681827545166016,66,83,0
29,3,f5h3,0.14404678344726562,237,347,12
29,4,h1h3,0.7115979194641113,1277,755,59
30,1,a8b8,0.004588127136230469,15,0,0
30,2,d7d6,0.03146195411682129,130,0,58
30,3,d7d6,0.17514491081237793,686,0,41
30,4,a8b8,2.1549971103668213,7394,0,1111
31,1,e2f4,0.012346029281616211,50,0,49
31,2,e2f4,0.050991058349609375,177,22,107
31,3,e2f4,1.2859678268432617,3157,1288,776
31,4,e2f4,3.433212995529175,9039,2210,1451
32,1,b8a8,0.004271984100341797,15,0,1
32,2,d7d6,0.03220510482788086,134,0,54
32,3,d7d6,0.18356609344482422,728,0,41
32,4,b8a8,2.172558069229126,7818,0,1180
33,1,d1f3,0.012639045715332031,52,0,51
33,2,d1f3,0.05375790596008301,190,22,117
33,3,h3h2,1.3744111061096191,3291,2024,741
33,4,h3h2,3.405503988265991,8827,2450,1236
34,1,a8b8,0.004227876663208008,15,0,1
34,2,d7d6,0.03226184844970703,134,0,55
34,3,d7d6,0.18152713775634766,728,0,41
34,4,a8b8,2.1620168685913086,7808,0,1186
35,1,d1f3,0.012722969055175781,52,0,51
35,2,d1f3,0.05183815956115723,177,21,104
35,3,d1f3,1.3101189136505127,3391,1259,802
35,4,d1f3,3.534986972808838,8916,1879,1353
36,1,b8a8,0.004299163818359375,15,0,1
36,2,d7d5,0.029671192169189453,162,0,141
36,3,d7d5,0.18669795989990234,741,0,42
36,4,d7d5,4.790585041046143,17418,0,4193
37,1,f4d5,0.007083892822265625,14,35,0
37,2,f5d3,0.0335841178894043,90,51,2
37,3,f5d3,0.32433199882507324,419,1066,47
37,4,f5d7,1.0110132694244385,2350,1606,274
38,1,c8d7,0.0006668567657470703,4,0,3
38,2,c8d7,0.019958972930908203,115,0,111
38,3,c8d7,0.08898186683654785,373,0,9
38,4,c8d7,2.2488858699798584,8462,0,1626
39,1,f4d5,0.0037288665771484375,3,35,0
39,2,f4d5,0.007748842239379883,22,40,18
39,3,f4d5,0.12272095680236816,206,157,1
39,4,f3d5,0.9241702556610107,2584,730,210
40,1,d7e6,0.006371974945068359,24,0,5
40,2,d7b5,0.05010414123535156,192,0,39
40,3,d7b5,0.12546277046203613,551,0,7
40,4,d7c6,3.7887418270111084,14878,0,4270
41,1,d5c6,0.007796049118041992,18,29,1
41,2,d5e5,0.02928900718688965,96,61,53
41,3,d5f5,0.3617842197418213,514,1520,74
41,4,d5f5,1.273561954498291,3379,2227,946
42,1,d8d4,0.006804943084716797,24,0,1
42,2,c6b5,0.06469559669494629,269,0,107
42,3,c6g2,0.27187418937683105,1114,0,72
42,4,d8d6,6.384608030319214,24654,0,6368
43,1,f4d5,0.0066487789154052734,11,41,4
43,2,d4d5,0.029467105865478516,90,83,64
43,3,f4g6,0.3648092746734619,534,1055,17
43,4,f4e6,1.6341490745544434,4158,2932,712
44,1,d6e6,0.00909280776977539,32,0,1
44,2,c6b5,0.07579803466796875,330,0,167
44,3,c6g2,0.567763090133667,2250,0,351
44,4,c6g2,5.66136908531189,22329,0,4523
45,1,h2g2,0.0018520355224609375,6,0,0
45,2,h2g2,0.018496036529541016,53,32,0
45,3,h2g2,0.501927375793457,829,780,0
45,4,h2g2,1.1145529747009277,2606,1440,134
46,1,d6e6,0.005016803741455078,30,0,29
46,2,d6a6,0.060842037200927734,246,0,67
46,3,d6a6,0.41332507133483887,1737,0,330
46,4,d6a6,3.4394991397857666,14132,0,3329
47,1,f1g1,0.0009808540344238281,3,2,1
47,2,f1g1,0.005460977554321289,24,11,21
47,3,f1g1,0.16646194458007812,268,181,0
47,4,f1g1,0.3844749927520752,956,566,79
48,1,a6e6,0.00437617301940918,26,0,25
48,2,a6f1,0.029682159423828125,179,0,152
48,3,a6f1,0.35751986503601074,1457,0,308
48,4,a6f1,3.9378952980041504,15425,0,2928
49,1,g1f1,0.0012516975402832031,4,0,0
49,2,g1f1,0.01037287712097168,33,18,0
49,3,g1f1,0.1724410057067871,307,406,0
49,4,g1f1,0.5539891719818115,1449,1021,107
50,1,e8d7,0.002440929412841797,15,0,14
50,2,e8d7,0.023155927658081055,140,0,124
50,3,b8c8,0.15889310836791992,703,0,67
50,4,f7e6,3.0490851402282715,12184,0,2377
51,1,f5c5,0.006056070327758789,22,26,21
51,2,f5c5,0.018505096435546875,70,34,48
51,3,f5h5,0.21249985694885254,515,551,98
51,4,f5h5,0.5364589691162109,1422,667,198
52,1,e8d8,0.0009870529174804688,4,0,0
52,2,e8d8,0.015783071517944336,82,0,59
52,3,e8d8,0.05585837364196777,251,0,6
52,4,e8d7,1.6058969497680664,6597,0,1681
53,1,h5c5,0.015864133834838867,48,0,12
53,2,h5e5,0.05211997032165527,150,13,47
53,3,h5f7,1.2473931312561035,3139,460,785
53,4,h5g5,2.0459370613098145,5367,684,990
54,1,b8e8,0.0045588016510009766,18,0,2
54,2,b8c8,0.017953872680664062,114,0,96
54,3,b8e8,0.09569716453552246,421,0,58
54,4,b8e8,0.67386794090271,2919,0,524
55,1,g5c5,0.00904989242553711,38,0,37
55,2,g5c5,0.039114952087402344,137,14,80
55,3,a1c1,1.03932785987854,2630,502,497
55,4,a1c1,2.3648650646209717,6618,1055,1572
56,1,e8d8,0.004241943359375,16,0,1
56,2,e8c8,0.02555394172668457,118,0,42
56,3,e8c8,0.13962602615356445,707,0,130
56,4,e8c8,2.0932841300964355,9658,0,4577
57,1,c1c2,0.011818170547485352,43,0,32
57,2,c1c2,0.04669690132141113,146,15,51
57,3,c1c2,0.8957951068878174,2265,901,368
57,4,c1c2,2.5580098628997803,6927,1488,1145
58,1,c8e8,0.004197120666503906,16,0,1
58,2,c8b8,0.024918079376220703,116,0,41
58,3,d7e8,0.14601612091064453,721,0,92
58,4,d7e8,2.5075480937957764,10923,0,3959
59,1,g5f6,0.013849258422851562,42,0,7
59,2,g5c5,0.040322065353393555,125,12,43
59,3,g5g6,0.5623171329498291,1511,748,297
59,4,g5g6,1.3540101051330566,3778,971,547
60,1,e8d8,0.00047516822814941406,3,0,2
60,2,e8d7,0.014406204223632812,87,0,84
60,3,e8d8,0.046337127685546875,214,0,5
60,4,e8d8,0.8381340503692627,3398,0,741
61,1,g6e6,0.003186941146850586,2,41,1
61,2,g6e6,0.004658937454223633,10,44,8
61,3,g6e6,0.036866188049316406,32,93,0
61,4,g6e6,0.07419991493225098,159,161,18
62,1,c8b8,0.0019452571868896484,12,0,11
62,2,c8b8,0.0340268611907959,148,0,50
62,3,d8e8,0.11124300956726074,507,0,38
62,4,d8e8,1.887871265411377,7861,0,2001
63,1,e6c8,0.0038292407989501953,2,49,1
63,2,e6c8,0.003918886184692383,3,49,1
63,3,e6c8,0.007792234420776367,6,88,0
63,4,e6c8,0.010708332061767578,16,90,0
64,1,e8f7,0.00026917457580566406,2,0,1
64,2,e8f7,0.007036924362182617,44,0,42
64,3,e8f7,0.027729272842407227,130,0,0
64,4,e8f7,0.561680793762207,2360,0,569
65,1,c8c7,0.0038881301879882812,4,39,3
65,2,c8c7,0.005992889404296875,14,41,10
65,3,c8b7,0.06370902061462402,41,344,1
65,4,c8b7,0.09287881851196289,125,303,9
66,1,f7g8,0.0031499862670898438,13,0,1
66,2,f7g8,0.02024388313293457,101,0,44
66,3,f7e6,0.11848878860473633,565,0,51
66,4,f7g8,1.3940117359161377,5995,0,1409
67,1,b7c7,0.003648996353149414,4,41,3
67,2,b7c7,0.005188941955566406,11,45,7
67,3,b7a7,0.037133216857910156,26,279,1
67,4,b7a7,0.0467832088470459,62,232,5
68,1,g8h8,0.002391815185546875,10,0,2
68,2,g8h8,0.013751029968261719,74,0,40
68,3,g8h8,0.05970501899719238,298,0,21
68,4,g8h8,1.1096813678741455,4564,0,988
69,1,a7c7,0.0028159618377685547,3,38,2
69,2,a7c7,0.003557920455932617,7,41,4
69,3,a7c7,0.044582366943359375,116,41,1
69,4,a7c7,0.08185315132141113,259,82,11
70,1,h8g8,0.0010459423065185547,7,0,6
70,2,h8g8,0.0119781494140625,74,0,67
70,3,h8g8,0.03740811347961426,213,0,28
70,4,h8g8,1.3699090480804443,6326,0,2248
71,1,c7e5,0.010391950607299805,48,0,47
71,2,c7e5,0.02549910545349121,109,14,61
71,3,c7d7,0.6053180694580078,2045,374,539
71,4,c7d7,1.081286907196045,4030,563,606
72,1,g8h8,0.0017940998077392578,8,0,1
72,2,g8h8,0.013122081756591797,79,0,63
72,3,g8h8,0.04595518112182617,263,0,28
72,4,g8f7,1.6515891551971436,7997,0,3673
73,1,d7c7,0.014424800872802734,48,0,8
73,2,d7c7,0.024487018585205078,107,3,55
73,3,d7c7,0.7299301624298096,2453,240,694
73,4,d7c7,1.373892068862915,4908,387,802
74,1,f7g8,0.0015430450439453125,7,0,1
74,2,f7g8,0.01203608512878418,74,0,64
74,3,f7g8,0.05470418930053711,311,0,40
74,4,f7e8,1.952481985092163,9380,0,3864
75,1,c7e5,0.01368403434753418,48,0,14
75,2,c7e5,0.025967121124267578,104,6,23
75,3,c7c8,0.685596227645874,2299,196,603
75,4,c7c8,1.2560367584228516,4515,220,662
76,1,e8f7,0.00028896331787109375,2,0,1
76,2,e8f7,0.007612943649291992,49,0,47
76,3,e8f7,0.01866769790649414,108,0,0
76,4,e8f7,0.555452823638916,2516,0,761
77,1,c8c7,0.010835886001586914,48,0,47
77,2,c8c7,0.025532960891723633,107,4,59
77,3,c8d7,0.6767871379852295,2338,232,722
77,4,c8c7,1.3273847103118896,4828,318,787
78,1,f7g8,0.0015499591827392578,7,0,1
78,2,f7g8,0.012017250061035156,74,0,63
78,3,f7g8,0.05410885810852051,311,0,40
78,4,f7e8,2.00533390045166,9380,0,3864
79,1,c7e5,0.013989686965942383,48,0,10
79,2,c7e5,0.026289939880371094,104,6,20
79,3,c7c8,0.6782760620117188,2299,196,603
79,4,c7c8,1.2696430683135986,4515,220,662
80,1,e8f7,0.00029015541076660156,2,0,1
80,2,e8f7,0.007638216018676758,49,0,47
80,3,e8f7,0.019323110580444336,108,0,0
80,4,e8f7,0.5578269958496094,2516,0,761
81,1,c8c7,0.0107421875,48,0,47
81,2,c8c7,0.02550196647644043,107,4,59
81,3,c8d7,0.6801140308380127,2338,232,722
81,4,c8c7,1.3349812030792236,4828,318,787
82,1,f7g8,0.0015597343444824219,7,0,1
82,2,f7g8,0.012129068374633789,74,0,63
82,3,f7g8,0.05445384979248047,311,0,40
82,4,f7e8,1.945044994354248,9380,0,3864
83,1,c7e5,0.014020919799804688,48,0,10
83,2,c7e5,0.026372909545898438,104,6,20
83,3,c7c8,0.6844677925109863,2299,196,603
83,4,c7c8,1.2759418487548828,4515,220,662
